episode,timestep,return,length
262,6486,19.0,19
263,6507,21.0,21
264,6527,20.0,20
265,6541,14.0,14
266,6559,18.0,18
267,6580,21.0,21
268,6595,15.0,15
269,6619,24.0,24
270,6636,17.0,17
271,6676,40.0,40
272,6689,13.0,13
273,6701,12.0,12
274,6714,13.0,13
275,6728,14.0,14
276,6747,19.0,19
277,6761,14.0,14
278,6772,11.0,11
279,6785,13.0,13
280,6798,13.0,13
281,6811,13.0,13
282,6822,11.0,11
283,6834,12.0,12
284,6844,10.0,10
285,6854,10.0,10
286,6865,11.0,11
287,6878,13.0,13
288,6892,14.0,14
289,6904,12.0,12
290,6916,12.0,12
291,6926,10.0,10
292,6937,11.0,11
293,6948,11.0,11
294,6961,13.0,13
295,6972,11.0,11
296,6984,12.0,12
297,6993,9.0,9
298,7005,12.0,12
299,7014,9.0,9
300,7024,10.0,10
301,7034,10.0,10
302,7047,13.0,13
303,7057,10.0,10
304,7070,13.0,13
305,7079,9.0,9
306,7089,10.0,10
307,7099,10.0,10
308,7110,11.0,11
309,7118,8.0,8
310,7129,11.0,11
311,7138,9.0,9
312,7149,11.0,11
313,7161,12.0,12
314,7172,11.0,11
315,7181,9.0,9
316,7192,11.0,11
317,7202,10.0,10
318,7212,10.0,10
319,7222,10.0,10
320,7234,12.0,12
321,7245,11.0,11
322,7256,11.0,11
323,7266,10.0,10
324,7277,11.0,11
325,7288,11.0,11
326,7298,10.0,10
327,7309,11.0,11
328,7322,13.0,13
329,7332,10.0,10
330,7346,14.0,14
331,7358,12.0,12
332,7369,11.0,11
333,7380,11.0,11
334,7390,10.0,10
335,7400,10.0,10
336,7411,11.0,11
337,7421,10.0,10
338,7433,12.0,12
339,7446,13.0,13
340,7459,13.0,13
341,7473,14.0,14
342,7484,11.0,11
343,7496,12.0,12
344,7512,16.0,16
345,7523,11.0,11
346,7535,12.0,12
347,7548,13.0,13
348,7559,11.0,11
349,7569,10.0,10
350,7581,12.0,12
351,7595,14.0,14
352,7607,12.0,12
353,7621,14.0,14
354,7636,15.0,15
355,7647,11.0,11
356,7658,11.0,11
357,7671,13.0,13
358,7684,13.0,13
359,7699,15.0,15
360,7710,11.0,11
361,7724,14.0,14
362,7739,15.0,15
363,7752,13.0,13
364,7763,11.0,11
365,7778,15.0,15
366,7789,11.0,11
367,7801,12.0,12
368,7817,16.0,16
369,7829,12.0,12
370,7840,11.0,11
371,7853,13.0,13
372,7866,13.0,13
373,7877,11.0,11
374,7891,14.0,14
375,7903,12.0,12
376,7922,19.0,19
377,7935,13.0,13
378,8063,128.0,128
379,8184,121.0,121
380,8327,143.0,143
381,8572,245.0,245
382,8858,286.0,286
383,9115,257.0,257
384,9322,207.0,207
385,9456,134.0,134
386,9582,126.0,126
387,9722,140.0,140
388,10001,279.0,279
389,10107,106.0,106
390,10217,110.0,110
391,10350,133.0,133
392,10492,142.0,142
393,10580,88.0,88
394,10681,101.0,101
395,10831,150.0,150
396,11014,183.0,183
397,11098,84.0,84
398,11175,77.0,77
399,11259,84.0,84
400,11418,159.0,159
401,11579,161.0,161
402,11725,146.0,146
403,12002,277.0,277
404,12299,297.0,297
405,12411,112.0,112
406,12529,118.0,118
407,12888,359.0,359
408,13139,251.0,251
409,13340,201.0,201
410,13563,223.0,223
411,13746,183.0,183
412,13951,205.0,205
413,14089,138.0,138
414,14124,35.0,35
415,14167,43.0,43
416,14204,37.0,37
417,14244,40.0,40
418,14287,43.0,43
419,14326,39.0,39
420,14497,171.0,171
421,14766,269.0,269
422,14943,177.0,177
423,15218,275.0,275
424,15365,147.0,147
425,15375,10.0,10
426,15384,9.0,9
427,15392,8.0,8
428,15407,15.0,15
429,15417,10.0,10
430,15427,10.0,10
431,15437,10.0,10
432,15447,10.0,10
433,15462,15.0,15
434,15471,9.0,9
435,15480,9.0,9
436,15489,9.0,9
437,15498,9.0,9
438,15510,12.0,12
439,15520,10.0,10
440,15529,9.0,9
441,15540,11.0,11
442,15550,10.0,10
443,15559,9.0,9
444,15569,10.0,10
445,15579,10.0,10
446,15587,8.0,8
447,15596,9.0,9
448,15608,12.0,12
449,15617,9.0,9
450,15631,14.0,14
451,15643,12.0,12
452,15655,12.0,12
453,15668,13.0,13
454,15678,10.0,10
455,15692,14.0,14
456,15702,10.0,10
457,15715,13.0,13
458,15729,14.0,14
459,15741,12.0,12
460,15750,9.0,9
461,15762,12.0,12
462,15775,13.0,13
463,15784,9.0,9
464,15798,14.0,14
465,15814,16.0,16
466,15827,13.0,13
467,15840,13.0,13
468,15850,10.0,10
469,15864,14.0,14
470,15875,11.0,11
471,15889,14.0,14
472,15902,13.0,13
473,15914,12.0,12
474,15926,12.0,12
475,15939,13.0,13
476,15951,12.0,12
477,15961,10.0,10
478,15973,12.0,12
479,15986,13.0,13
480,15998,12.0,12
481,16012,14.0,14
482,16024,12.0,12
483,16036,12.0,12
484,16049,13.0,13
485,16063,14.0,14
486,16078,15.0,15
487,16091,13.0,13
488,16105,14.0,14
489,16119,14.0,14
490,16131,12.0,12
491,16143,12.0,12
492,16155,12.0,12
493,16170,15.0,15
494,16184,14.0,14
495,16196,12.0,12
496,16210,14.0,14
497,16222,12.0,12
498,16238,16.0,16
499,16248,10.0,10
500,16259,11.0,11
501,16270,11.0,11
502,16286,16.0,16
503,16298,12.0,12
504,16311,13.0,13
505,16324,13.0,13
506,16335,11.0,11
507,16350,15.0,15
508,16365,15.0,15
509,16380,15.0,15
510,16392,12.0,12
511,16403,11.0,11
512,16416,13.0,13
513,16428,12.0,12
514,16442,14.0,14
515,16455,13.0,13
516,16467,12.0,12
517,16479,12.0,12
518,16494,15.0,15
519,16509,15.0,15
520,16523,14.0,14
521,16535,12.0,12
522,16549,14.0,14
523,16562,13.0,13
524,16575,13.0,13
525,16589,14.0,14
526,16605,16.0,16
527,16619,14.0,14
528,16634,15.0,15
529,16646,12.0,12
530,16658,12.0,12
531,16671,13.0,13
532,16683,12.0,12
533,16695,12.0,12
534,16708,13.0,13
535,16722,14.0,14
536,16735,13.0,13
537,16747,12.0,12
538,16761,14.0,14
539,16777,16.0,16
540,16792,15.0,15
541,16808,16.0,16
542,16820,12.0,12
543,16835,15.0,15
544,16850,15.0,15
545,16865,15.0,15
546,16879,14.0,14
547,16893,14.0,14
548,16910,17.0,17
549,16923,13.0,13
550,16940,17.0,17
551,16958,18.0,18
552,16975,17.0,17
553,16990,15.0,15
554,17008,18.0,18
555,17022,14.0,14
556,17038,16.0,16
557,17051,13.0,13
558,17066,15.0,15
559,17080,14.0,14
560,17093,13.0,13
561,17109,16.0,16
562,17124,15.0,15
563,17138,14.0,14
564,17153,15.0,15
565,17169,16.0,16
566,17184,15.0,15
567,17198,14.0,14
568,17213,15.0,15
569,17229,16.0,16
570,17246,17.0,17
571,17264,18.0,18
572,17280,16.0,16
573,17298,18.0,18
574,17316,18.0,18
575,17333,17.0,17
576,17349,16.0,16
577,17368,19.0,19
578,17384,16.0,16
579,17400,16.0,16
580,17423,23.0,23
581,17456,33.0,33
582,17489,33.0,33
583,17524,35.0,35
584,17560,36.0,36
585,17592,32.0,32
586,17625,33.0,33
587,17681,56.0,56
588,17813,132.0,132
589,17947,134.0,134
590,18105,158.0,158
591,18248,143.0,143
592,18415,167.0,167
593,18565,150.0,150
594,18723,158.0,158
595,18858,135.0,135
596,18996,138.0,138
597,19137,141.0,141
598,19279,142.0,142
599,19400,121.0,121
600,19534,134.0,134
601,19704,170.0,170
602,19820,116.0,116
603,19913,93.0,93
604,20019,106.0,106
605,20117,98.0,98
606,20220,103.0,103
607,20323,103.0,103
608,20426,103.0,103
609,20529,103.0,103
610,20628,99.0,99
611,20732,104.0,104
612,20833,101.0,101
613,20937,104.0,104
614,21034,97.0,97
615,21140,106.0,106
616,21245,105.0,105
617,21350,105.0,105
618,21451,101.0,101
619,21559,108.0,108
620,21664,105.0,105
621,21769,105.0,105
622,21880,111.0,111
623,21982,102.0,102
624,22130,148.0,148
625,22282,152.0,152
626,22386,104.0,104
627,22485,99.0,99
628,22581,96.0,96
629,22682,101.0,101
630,22783,101.0,101
631,22930,147.0,147
632,23130,200.0,200
633,23279,149.0,149
634,23439,160.0,160
635,23564,125.0,125
636,23676,112.0,112
637,23772,96.0,96
638,23899,127.0,127
639,24048,149.0,149
640,24236,188.0,188
641,24448,212.0,212
642,24705,257.0,257
643,24856,151.0,151
644,25064,208.0,208
645,25234,170.0,170
646,25394,160.0,160
647,25567,173.0,173
648,25769,202.0,202
649,25973,204.0,204
650,26102,129.0,129
651,26259,157.0,157
652,26401,142.0,142
653,26543,142.0,142
654,26675,132.0,132
655,26811,136.0,136
656,26946,135.0,135
657,27087,141.0,141
658,27228,141.0,141
659,27381,153.0,153
660,27548,167.0,167
661,27808,260.0,260
662,27960,152.0,152
663,28020,60.0,60
664,28049,29.0,29
665,28111,62.0,62
666,28203,92.0,92
667,28300,97.0,97
668,28397,97.0,97
669,28506,109.0,109
670,28622,116.0,116
671,28840,218.0,218
672,28954,114.0,114
673,29054,100.0,100
674,29158,104.0,104
675,29297,139.0,139
676,29528,231.0,231
677,29542,14.0,14
678,29556,14.0,14
679,29570,14.0,14
680,29588,18.0,18
681,29606,18.0,18
682,29624,18.0,18
683,29637,13.0,13
684,29655,18.0,18
685,29671,16.0,16
686,29691,20.0,20
687,29703,12.0,12
688,29721,18.0,18
689,29735,14.0,14
690,29754,19.0,19
691,29770,16.0,16
692,29787,17.0,17
693,29803,16.0,16
694,29820,17.0,17
695,29833,13.0,13
696,29850,17.0,17
697,29932,82.0,82
698,29949,17.0,17
699,30075,126.0,126
700,30210,135.0,135
701,30228,18.0,18
702,30246,18.0,18
703,30264,18.0,18
704,30281,17.0,17
705,30296,15.0,15
706,30311,15.0,15
707,30329,18.0,18
708,30347,18.0,18
709,30363,16.0,16
710,30381,18.0,18
711,30397,16.0,16
712,30417,20.0,20
713,30434,17.0,17
714,30453,19.0,19
715,30472,19.0,19
716,30486,14.0,14
717,30503,17.0,17
718,30518,15.0,15
719,30533,15.0,15
720,30550,17.0,17
721,30570,20.0,20
722,30588,18.0,18
723,30602,14.0,14
724,30619,17.0,17
725,30637,18.0,18
726,30657,20.0,20
727,30676,19.0,19
728,30690,14.0,14
729,30704,14.0,14
730,30719,15.0,15
731,30734,15.0,15
732,30745,11.0,11
733,30756,11.0,11
734,30770,14.0,14
735,30784,14.0,14
736,30796,12.0,12
737,30811,15.0,15
738,30824,13.0,13
739,30836,12.0,12
740,30849,13.0,13
741,30861,12.0,12
742,30874,13.0,13
743,30887,13.0,13
744,30898,11.0,11
745,30910,12.0,12
746,30923,13.0,13
747,30937,14.0,14
748,30950,13.0,13
749,30961,11.0,11
750,30974,13.0,13
751,30992,18.0,18
752,31008,16.0,16
753,31023,15.0,15
754,31041,18.0,18
755,31058,17.0,17
756,31074,16.0,16
757,31149,75.0,75
758,31164,15.0,15
759,31178,14.0,14
760,31198,20.0,20
761,31215,17.0,17
762,31230,15.0,15
763,31297,67.0,67
764,31373,76.0,76
765,31445,72.0,72
766,31536,91.0,91
767,31688,152.0,152
768,31968,280.0,280
769,32181,213.0,213
770,32474,293.0,293
771,32535,61.0,61
772,32804,269.0,269
773,33022,218.0,218
774,33155,133.0,133
775,33306,151.0,151
776,33468,162.0,162
777,33568,100.0,100
778,33650,82.0,82
779,33731,81.0,81
780,33812,81.0,81
781,33918,106.0,106
782,34014,96.0,96
783,34128,114.0,114
784,34226,98.0,98
785,34343,117.0,117
786,34466,123.0,123
787,34571,105.0,105
788,34659,88.0,88
789,34757,98.0,98
790,34847,90.0,90
791,34924,77.0,77
792,35002,78.0,78
793,35084,82.0,82
794,35169,85.0,85
795,35253,84.0,84
796,35327,74.0,74
797,35434,107.0,107
798,35534,100.0,100
799,35634,100.0,100
800,35736,102.0,102
801,35839,103.0,103
802,35970,131.0,131
803,36099,129.0,129
804,36271,172.0,172
805,36431,160.0,160
806,36555,124.0,124
807,36690,135.0,135
808,36822,132.0,132
809,36942,120.0,120
810,37063,121.0,121
811,37177,114.0,114
812,37276,99.0,99
813,37382,106.0,106
814,37484,102.0,102
815,37584,100.0,100
816,37700,116.0,116
817,37831,131.0,131
818,37963,132.0,132
819,38102,139.0,139
820,38227,125.0,125
821,38357,130.0,130
822,38477,120.0,120
823,38625,148.0,148
824,38753,128.0,128
825,38882,129.0,129
826,39031,149.0,149
827,39190,159.0,159
828,39496,306.0,306
829,39826,330.0,330
830,40095,269.0,269
831,40268,173.0,173
832,40463,195.0,195
833,40485,22.0,22
834,40502,17.0,17
835,40523,21.0,21
836,40544,21.0,21
837,40559,15.0,15
838,40575,16.0,16
839,40593,18.0,18
840,40608,15.0,15
841,40627,19.0,19
842,40647,20.0,20
843,40669,22.0,22
844,40689,20.0,20
845,40709,20.0,20
846,40772,63.0,63
847,40834,62.0,62
848,40916,82.0,82
849,40951,35.0,35
850,41065,114.0,114
851,41163,98.0,98
852,41258,95.0,95
853,41357,99.0,99
854,41457,100.0,100
855,41479,22.0,22
856,41497,18.0,18
857,41515,18.0,18
858,41533,18.0,18
859,41549,16.0,16
860,41574,25.0,25
861,41589,15.0,15
862,41603,14.0,14
863,41623,20.0,20
864,41637,14.0,14
865,41657,20.0,20
866,41675,18.0,18
867,41693,18.0,18
868,41710,17.0,17
869,41725,15.0,15
870,41743,18.0,18
871,41756,13.0,13
872,41769,13.0,13
873,41782,13.0,13
874,41797,15.0,15
875,41812,15.0,15
876,41830,18.0,18
877,41848,18.0,18
878,41863,15.0,15
879,41876,13.0,13
880,41891,15.0,15
881,41907,16.0,16
882,41922,15.0,15
883,41938,16.0,16
884,41953,15.0,15
885,41970,17.0,17
886,41991,21.0,21
887,42085,94.0,94
888,42111,26.0,26
889,42137,26.0,26
890,42194,57.0,57
891,42285,91.0,91
892,42308,23.0,23
893,42396,88.0,88
894,42451,55.0,55
895,42487,36.0,36
896,42506,19.0,19
897,42522,16.0,16
898,42567,45.0,45
899,42598,31.0,31
900,42619,21.0,21
901,42672,53.0,53
902,42712,40.0,40
903,42753,41.0,41
904,42844,91.0,91
905,42912,68.0,68
906,43002,90.0,90
907,43095,93.0,93
908,43123,28.0,28
909,43215,92.0,92
910,43312,97.0,97
911,43402,90.0,90
912,43500,98.0,98
913,44000,500.0,500
914,44217,217.0,217
915,44349,132.0,132
916,44452,103.0,103
917,44551,99.0,99
918,44651,100.0,100
919,44748,97.0,97
920,44854,106.0,106
921,44971,117.0,117
922,45099,128.0,128
923,45215,116.0,116
924,45342,127.0,127
925,45453,111.0,111
926,45579,126.0,126
927,45690,111.0,111
928,45810,120.0,120
929,45920,110.0,110
930,46031,111.0,111
931,46146,115.0,115
932,46260,114.0,114
933,46374,114.0,114
934,46509,135.0,135
935,46644,135.0,135
936,46763,119.0,119
937,46875,112.0,112
938,46990,115.0,115
939,47110,120.0,120
940,47224,114.0,114
941,47339,115.0,115
942,47381,42.0,42
943,47474,93.0,93
944,47572,98.0,98
945,47667,95.0,95
946,47757,90.0,90
947,47850,93.0,93
948,47864,14.0,14
949,47963,99.0,99
950,48063,100.0,100
951,48169,106.0,106
952,48277,108.0,108
953,48384,107.0,107
954,48488,104.0,104
955,48592,104.0,104
956,48698,106.0,106
957,48810,112.0,112
958,48931,121.0,121
959,49049,118.0,118
960,49167,118.0,118
961,49284,117.0,117
962,49390,106.0,106
963,49423,33.0,33
964,49513,90.0,90
965,49536,23.0,23
966,49557,21.0,21
967,49569,12.0,12
968,49588,19.0,19
969,49604,16.0,16
970,49616,12.0,12
971,49635,19.0,19
972,49649,14.0,14
973,49663,14.0,14
974,49755,92.0,92
975,49843,88.0,88
976,49932,89.0,89
977,50028,96.0,96
978,50105,77.0,77
979,50128,23.0,23
