episode,timestep,return,length
262,24279,109.0,109
263,24396,117.0,117
264,24508,112.0,112
265,24620,112.0,112
266,24740,120.0,120
267,24861,121.0,121
268,24979,118.0,118
269,25089,110.0,110
270,25202,113.0,113
271,25336,134.0,134
272,25461,125.0,125
273,25585,124.0,124
274,25777,192.0,192
275,26150,373.0,373
276,26243,93.0,93
277,26333,90.0,90
278,26425,92.0,92
279,26516,91.0,91
280,26606,90.0,90
281,27021,415.0,415
282,27186,165.0,165
283,27299,113.0,113
284,27799,500.0,500
285,27829,30.0,30
286,28282,453.0,453
287,28782,500.0,500
288,29282,500.0,500
289,29611,329.0,329
290,29716,105.0,105
291,30216,500.0,500
292,30360,144.0,144
293,30505,145.0,145
294,30640,135.0,135
295,30761,121.0,121
296,30865,104.0,104
297,30968,103.0,103
298,30982,14.0,14
299,31108,126.0,126
300,31247,139.0,139
301,31259,12.0,12
302,31519,260.0,260
303,31648,129.0,129
304,31820,172.0,172
305,31909,89.0,89
306,32001,92.0,92
307,32149,148.0,148
308,32290,141.0,141
309,32384,94.0,94
310,32491,107.0,107
311,32612,121.0,121
312,33112,500.0,500
313,33405,293.0,293
314,33670,265.0,265
315,33884,214.0,214
316,34017,133.0,133
317,34135,118.0,118
318,34410,275.0,275
319,34508,98.0,98
320,34608,100.0,100
321,35108,500.0,500
322,35281,173.0,173
323,35781,500.0,500
324,36214,433.0,433
325,36343,129.0,129
326,36378,35.0,35
327,36878,500.0,500
328,37378,500.0,500
329,37878,500.0,500
330,38378,500.0,500
331,38878,500.0,500
332,39023,145.0,145
333,39132,109.0,109
334,39243,111.0,111
335,39376,133.0,133
336,39531,155.0,155
337,39547,16.0,16
338,39666,119.0,119
339,39831,165.0,165
340,40005,174.0,174
341,40138,133.0,133
342,40300,162.0,162
343,40429,129.0,129
344,40559,130.0,130
345,40716,157.0,157
346,41100,384.0,384
347,41600,500.0,500
348,41730,130.0,130
349,42024,294.0,294
350,42130,106.0,106
351,42248,118.0,118
352,42359,111.0,111
353,42470,111.0,111
354,42699,229.0,229
355,42852,153.0,153
356,43167,315.0,315
357,43667,500.0,500
358,43916,249.0,249
359,44084,168.0,168
360,44139,55.0,55
361,44184,45.0,45
362,44684,500.0,500
363,44729,45.0,45
364,44858,129.0,129
365,44899,41.0,41
366,44950,51.0,51
367,44990,40.0,40
368,45033,43.0,43
369,45078,45.0,45
370,45131,53.0,53
371,45176,45.0,45
372,45221,45.0,45
373,45276,55.0,55
374,45447,171.0,171
375,45538,91.0,91
376,46038,500.0,500
377,46538,500.0,500
378,47038,500.0,500
379,47538,500.0,500
380,48038,500.0,500
381,48299,261.0,261
382,48489,190.0,190
383,48624,135.0,135
384,48827,203.0,203
385,48908,81.0,81
386,49031,123.0,123
387,49160,129.0,129
388,49372,212.0,212
389,49397,25.0,25
390,49562,165.0,165
391,49598,36.0,36
392,49657,59.0,59
393,49808,151.0,151
394,50004,196.0,196
