episode,timestep,return,length
136,3771,19.0,19
137,3790,19.0,19
138,3860,70.0,70
139,3889,29.0,29
140,3997,108.0,108
141,4104,107.0,107
142,4216,112.0,112
143,4287,71.0,71
144,4406,119.0,119
145,4426,20.0,20
146,4441,15.0,15
147,4473,32.0,32
148,4598,125.0,125
149,4642,44.0,44
150,4742,100.0,100
151,4820,78.0,78
152,4907,87.0,87
153,4919,12.0,12
154,4946,27.0,27
155,4995,49.0,49
156,5076,81.0,81
157,5139,63.0,63
158,5153,14.0,14
159,5295,142.0,142
160,5410,115.0,115
161,5528,118.0,118
162,5544,16.0,16
163,5561,17.0,17
164,5657,96.0,96
165,5670,13.0,13
166,5687,17.0,17
167,5779,92.0,92
168,5867,88.0,88
169,5924,57.0,57
170,6004,80.0,80
171,6107,103.0,103
172,6181,74.0,74
173,6257,76.0,76
174,6326,69.0,69
175,6404,78.0,78
176,6416,12.0,12
177,6468,52.0,52
178,6530,62.0,62
179,6591,61.0,61
180,6647,56.0,56
181,6660,13.0,13
182,6670,10.0,10
183,6751,81.0,81
184,6809,58.0,58
185,6884,75.0,75
186,6956,72.0,72
187,7018,62.0,62
188,7088,70.0,70
189,7153,65.0,65
190,7217,64.0,64
191,7278,61.0,61
192,7338,60.0,60
193,7357,19.0,19
194,7408,51.0,51
195,7422,14.0,14
196,7473,51.0,51
197,7528,55.0,55
198,7586,58.0,58
199,7647,61.0,61
200,7663,16.0,16
201,7719,56.0,56
202,7784,65.0,65
203,7851,67.0,67
204,7915,64.0,64
205,7971,56.0,56
206,8023,52.0,52
207,8077,54.0,54
208,8131,54.0,54
209,8190,59.0,59
210,8237,47.0,47
211,8287,50.0,50
212,8345,58.0,58
213,8405,60.0,60
214,8453,48.0,48
215,8508,55.0,55
216,8561,53.0,53
217,8626,65.0,65
218,8687,61.0,61
219,8745,58.0,58
220,8800,55.0,55
221,8853,53.0,53
222,8905,52.0,52
223,8966,61.0,61
224,9048,82.0,82
225,9189,141.0,141
226,9332,143.0,143
227,9451,119.0,119
228,9515,64.0,64
229,9574,59.0,59
230,9631,57.0,57
231,9687,56.0,56
232,9742,55.0,55
233,9820,78.0,78
234,9891,71.0,71
235,9958,67.0,67
236,10027,69.0,69
237,10097,70.0,70
238,10165,68.0,68
239,10222,57.0,57
240,10277,55.0,55
241,10332,55.0,55
242,10387,55.0,55
243,10444,57.0,57
244,10495,51.0,51
245,10556,61.0,61
246,10616,60.0,60
247,10669,53.0,53
248,10727,58.0,58
249,10778,51.0,51
250,10833,55.0,55
251,10891,58.0,58
252,10944,53.0,53
253,11000,56.0,56
254,11048,48.0,48
255,11109,61.0,61
256,11158,49.0,49
257,11213,55.0,55
258,11267,54.0,54
259,11314,47.0,47
260,11366,52.0,52
261,11419,53.0,53
262,11473,54.0,54
263,11485,12.0,12
264,11539,54.0,54
265,11586,47.0,47
266,11637,51.0,51
267,11682,45.0,45
268,11728,46.0,46
269,11775,47.0,47
270,11822,47.0,47
271,11874,52.0,52
272,11918,44.0,44
273,11967,49.0,49
274,12016,49.0,49
275,12068,52.0,52
276,12122,54.0,54
277,12172,50.0,50
278,12223,51.0,51
279,12276,53.0,53
280,12331,55.0,55
281,12383,52.0,52
282,12434,51.0,51
283,12490,56.0,56
284,12547,57.0,57
285,12558,11.0,11
286,12608,50.0,50
287,12627,19.0,19
288,12673,46.0,46
289,12718,45.0,45
290,12767,49.0,49
291,12820,53.0,53
292,12864,44.0,44
293,12919,55.0,55
294,12931,12.0,12
295,12988,57.0,57
296,13009,21.0,21
297,13057,48.0,48
298,13070,13.0,13
299,13126,56.0,56
300,13141,15.0,15
301,13183,42.0,42
302,13238,55.0,55
303,13290,52.0,52
304,13336,46.0,46
305,13383,47.0,47
306,13426,43.0,43
307,13477,51.0,51
308,13529,52.0,52
309,13581,52.0,52
310,13634,53.0,53
311,13690,56.0,56
312,13740,50.0,50
313,13753,13.0,13
314,13807,54.0,54
315,13857,50.0,50
316,13910,53.0,53
317,13960,50.0,50
318,14007,47.0,47
319,14053,46.0,46
320,14099,46.0,46
321,14149,50.0,50
322,14164,15.0,15
323,14220,56.0,56
324,14240,20.0,20
325,14290,50.0,50
326,14318,28.0,28
327,14372,54.0,54
328,14419,47.0,47
329,14475,56.0,56
330,14531,56.0,56
331,14578,47.0,47
332,14627,49.0,49
333,14668,41.0,41
334,14716,48.0,48
335,14765,49.0,49
336,14816,51.0,51
337,14857,41.0,41
338,14918,61.0,61
339,14973,55.0,55
340,15026,53.0,53
341,15082,56.0,56
342,15129,47.0,47
343,15140,11.0,11
344,15154,14.0,14
345,15167,13.0,13
346,15212,45.0,45
347,15257,45.0,45
348,15304,47.0,47
349,15351,47.0,47
350,15377,26.0,26
351,15428,51.0,51
352,15483,55.0,55
353,15534,51.0,51
354,15581,47.0,47
355,15607,26.0,26
356,15661,54.0,54
357,15718,57.0,57
358,15777,59.0,59
359,15830,53.0,53
360,15886,56.0,56
361,15932,46.0,46
362,15980,48.0,48
363,16026,46.0,46
364,16079,53.0,53
365,16127,48.0,48
366,16189,62.0,62
367,16252,63.0,63
368,16315,63.0,63
369,16377,62.0,62
370,16427,50.0,50
371,16510,83.0,83
372,16572,62.0,62
373,16637,65.0,65
374,16655,18.0,18
375,16667,12.0,12
376,16685,18.0,18
377,16695,10.0,10
378,16705,10.0,10
379,16718,13.0,13
380,16738,20.0,20
381,16748,10.0,10
382,16769,21.0,21
383,16785,16.0,16
384,16799,14.0,14
385,16812,13.0,13
386,16826,14.0,14
387,16844,18.0,18
388,16856,12.0,12
389,16900,44.0,44
390,16913,13.0,13
391,16965,52.0,52
392,17019,54.0,54
393,17029,10.0,10
394,17077,48.0,48
395,17092,15.0,15
396,17104,12.0,12
397,17161,57.0,57
398,17192,31.0,31
399,17251,59.0,59
400,17263,12.0,12
401,17277,14.0,14
402,17290,13.0,13
403,17340,50.0,50
404,17397,57.0,57
405,17446,49.0,49
406,17495,49.0,49
407,17560,65.0,65
408,17628,68.0,68
409,17695,67.0,67
410,17711,16.0,16
411,17739,28.0,28
412,17753,14.0,14
413,17800,47.0,47
414,17853,53.0,53
415,17908,55.0,55
416,17959,51.0,51
417,18007,48.0,48
418,18059,52.0,52
419,18118,59.0,59
420,18164,46.0,46
421,18180,16.0,16
422,18235,55.0,55
423,18300,65.0,65
424,18354,54.0,54
425,18416,62.0,62
426,18474,58.0,58
427,18533,59.0,59
428,18601,68.0,68
429,18652,51.0,51
430,18710,58.0,58
431,18726,16.0,16
432,18739,13.0,13
433,18752,13.0,13
434,18766,14.0,14
435,18780,14.0,14
436,18793,13.0,13
437,18806,13.0,13
438,18819,13.0,13
439,18832,13.0,13
440,18847,15.0,15
441,18863,16.0,16
442,18876,13.0,13
443,18891,15.0,15
444,18906,15.0,15
445,18921,15.0,15
446,18937,16.0,16
447,18952,15.0,15
448,18973,21.0,21
449,18998,25.0,25
450,19016,18.0,18
451,19034,18.0,18
452,19051,17.0,17
453,19067,16.0,16
454,19082,15.0,15
455,19109,27.0,27
456,19124,15.0,15
457,19137,13.0,13
458,19152,15.0,15
459,19170,18.0,18
460,19184,14.0,14
461,19199,15.0,15
462,19216,17.0,17
463,19229,13.0,13
464,19245,16.0,16
465,19268,23.0,23
466,19285,17.0,17
467,19298,13.0,13
468,19321,23.0,23
469,19337,16.0,16
470,19352,15.0,15
471,19373,21.0,21
472,19389,16.0,16
473,19404,15.0,15
474,19417,13.0,13
475,19438,21.0,21
476,19465,27.0,27
477,19480,15.0,15
478,19493,13.0,13
479,19508,15.0,15
480,19522,14.0,14
481,19535,13.0,13
482,19547,12.0,12
483,19562,15.0,15
484,19581,19.0,19
485,19596,15.0,15
486,19611,15.0,15
487,19625,14.0,14
488,19639,14.0,14
489,19649,10.0,10
490,19661,12.0,12
491,19678,17.0,17
492,19692,14.0,14
493,19702,10.0,10
494,19715,13.0,13
495,19727,12.0,12
496,19740,13.0,13
497,19796,56.0,56
498,19810,14.0,14
499,19824,14.0,14
500,19881,57.0,57
501,19916,35.0,35
502,19929,13.0,13
503,19942,13.0,13
504,19954,12.0,12
505,19970,16.0,16
506,19984,14.0,14
507,20033,49.0,49
508,20092,59.0,59
509,20137,45.0,45
510,20150,13.0,13
511,20199,49.0,49
512,20249,50.0,50
513,20264,15.0,15
514,20277,13.0,13
515,20290,13.0,13
516,20303,13.0,13
517,20347,44.0,44
518,20361,14.0,14
519,20374,13.0,13
520,20387,13.0,13
521,20398,11.0,11
522,20413,15.0,15
523,20425,12.0,12
524,20436,11.0,11
525,20448,12.0,12
526,20496,48.0,48
527,20510,14.0,14
528,20561,51.0,51
529,20611,50.0,50
530,20663,52.0,52
531,20717,54.0,54
532,20730,13.0,13
533,20744,14.0,14
534,20759,15.0,15
535,20772,13.0,13
536,20784,12.0,12
537,20832,48.0,48
538,20879,47.0,47
539,20893,14.0,14
540,20907,14.0,14
541,20920,13.0,13
542,20934,14.0,14
543,20951,17.0,17
544,20968,17.0,17
545,20981,13.0,13
546,21038,57.0,57
547,21094,56.0,56
548,21157,63.0,63
549,21174,17.0,17
550,21189,15.0,15
551,21245,56.0,56
552,21262,17.0,17
553,21276,14.0,14
554,21288,12.0,12
555,21301,13.0,13
556,21314,13.0,13
557,21326,12.0,12
558,21341,15.0,15
559,21356,15.0,15
560,21369,13.0,13
561,21415,46.0,46
562,21432,17.0,17
563,21446,14.0,14
564,21463,17.0,17
565,21478,15.0,15
566,21491,13.0,13
567,21506,15.0,15
568,21520,14.0,14
569,21532,12.0,12
570,21546,14.0,14
571,21561,15.0,15
572,21574,13.0,13
573,21587,13.0,13
574,21602,15.0,15
575,21617,15.0,15
576,21632,15.0,15
577,21645,13.0,13
578,21658,13.0,13
579,21671,13.0,13
580,21683,12.0,12
581,21697,14.0,14
582,21711,14.0,14
583,21725,14.0,14
584,21738,13.0,13
585,21751,13.0,13
586,21803,52.0,52
587,21825,22.0,22
588,21875,50.0,50
589,21935,60.0,60
590,21996,61.0,61
591,22051,55.0,55
592,22104,53.0,53
593,22116,12.0,12
594,22129,13.0,13
595,22143,14.0,14
596,22157,14.0,14
597,22170,13.0,13
598,22180,10.0,10
599,22193,13.0,13
600,22207,14.0,14
601,22219,12.0,12
602,22232,13.0,13
603,22245,13.0,13
604,22293,48.0,48
605,22308,15.0,15
606,22320,12.0,12
607,22332,12.0,12
608,22346,14.0,14
609,22361,15.0,15
610,22372,11.0,11
611,22384,12.0,12
612,22398,14.0,14
613,22410,12.0,12
614,22422,12.0,12
615,22473,51.0,51
616,22486,13.0,13
617,22499,13.0,13
618,22511,12.0,12
619,22525,14.0,14
620,22559,34.0,34
621,22607,48.0,48
622,22620,13.0,13
623,22636,16.0,16
624,22652,16.0,16
625,22668,16.0,16
626,22716,48.0,48
627,22730,14.0,14
628,22778,48.0,48
629,22793,15.0,15
630,22808,15.0,15
631,22820,12.0,12
632,22831,11.0,11
633,22842,11.0,11
634,22892,50.0,50
635,22905,13.0,13
636,22955,50.0,50
637,22970,15.0,15
638,22987,17.0,17
639,22999,12.0,12
640,23015,16.0,16
641,23026,11.0,11
642,23038,12.0,12
643,23050,12.0,12
644,23066,16.0,16
645,23080,14.0,14
646,23094,14.0,14
647,23109,15.0,15
648,23127,18.0,18
649,23143,16.0,16
650,23193,50.0,50
651,23207,14.0,14
652,23219,12.0,12
653,23235,16.0,16
654,23251,16.0,16
655,23303,52.0,52
656,23320,17.0,17
657,23368,48.0,48
658,23412,44.0,44
659,23426,14.0,14
660,23476,50.0,50
661,23486,10.0,10
662,23501,15.0,15
663,23514,13.0,13
664,23558,44.0,44
665,23575,17.0,17
666,23631,56.0,56
667,23691,60.0,60
668,23745,54.0,54
669,23762,17.0,17
670,23814,52.0,52
671,23867,53.0,53
672,23919,52.0,52
673,23978,59.0,59
674,24032,54.0,54
675,24047,15.0,15
676,24112,65.0,65
677,24181,69.0,69
678,24252,71.0,71
679,24322,70.0,70
680,24375,53.0,53
681,24392,17.0,17
682,24451,59.0,59
683,24510,59.0,59
684,24561,51.0,51
685,24614,53.0,53
686,24669,55.0,55
687,24746,77.0,77
688,24771,25.0,25
689,24841,70.0,70
690,24861,20.0,20
691,24935,74.0,74
692,24952,17.0,17
693,24968,16.0,16
694,25041,73.0,73
695,25115,74.0,74
696,25158,43.0,43
697,25232,74.0,74
698,25283,51.0,51
699,25347,64.0,64
700,25416,69.0,69
701,25431,15.0,15
702,25512,81.0,81
703,25526,14.0,14
704,25539,13.0,13
705,25554,15.0,15
706,25567,13.0,13
707,25652,85.0,85
708,25708,56.0,56
709,25785,77.0,77
710,25834,49.0,49
711,25877,43.0,43
712,25937,60.0,60
713,25952,15.0,15
714,26010,58.0,58
715,26025,15.0,15
716,26063,38.0,38
717,26078,15.0,15
718,26140,62.0,62
719,26154,14.0,14
720,26200,46.0,46
721,26215,15.0,15
722,26287,72.0,72
723,26359,72.0,72
724,26374,15.0,15
725,26427,53.0,53
726,26471,44.0,44
727,26606,135.0,135
728,26618,12.0,12
729,26641,23.0,23
730,26693,52.0,52
731,26743,50.0,50
732,26756,13.0,13
733,26798,42.0,42
734,26883,85.0,85
735,26938,55.0,55
736,26987,49.0,49
737,27029,42.0,42
738,27080,51.0,51
739,27135,55.0,55
740,27208,73.0,73
741,27257,49.0,49
742,27323,66.0,66
743,27374,51.0,51
744,27418,44.0,44
745,27463,45.0,45
746,27513,50.0,50
747,27567,54.0,54
748,27611,44.0,44
749,27622,11.0,11
750,27674,52.0,52
751,27727,53.0,53
752,27769,42.0,42
753,27818,49.0,49
754,27857,39.0,39
755,27904,47.0,47
756,27948,44.0,44
757,28005,57.0,57
758,28055,50.0,50
759,28095,40.0,40
760,28143,48.0,48
761,28187,44.0,44
762,28235,48.0,48
763,28277,42.0,42
764,28321,44.0,44
765,28393,72.0,72
766,28440,47.0,47
767,28454,14.0,14
768,28502,48.0,48
769,28549,47.0,47
770,28604,55.0,55
771,28653,49.0,49
772,28704,51.0,51
773,28763,59.0,59
774,28815,52.0,52
775,28872,57.0,57
776,28930,58.0,58
777,28962,32.0,32
778,28993,31.0,31
779,29025,32.0,32
780,29055,30.0,30
781,29082,27.0,27
782,29125,43.0,43
783,29153,28.0,28
784,29191,38.0,38
785,29244,53.0,53
786,29307,63.0,63
787,29365,58.0,58
788,29414,49.0,49
789,29479,65.0,65
790,29534,55.0,55
791,29619,85.0,85
792,29674,55.0,55
793,29723,49.0,49
794,29758,35.0,35
795,29817,59.0,59
796,29875,58.0,58
797,29928,53.0,53
798,29968,40.0,40
799,30028,60.0,60
800,30066,38.0,38
801,30142,76.0,76
802,30196,54.0,54
803,30247,51.0,51
804,30295,48.0,48
805,30342,47.0,47
806,30397,55.0,55
807,30459,62.0,62
808,30500,41.0,41
809,30517,17.0,17
810,30561,44.0,44
811,30601,40.0,40
812,30640,39.0,39
813,30686,46.0,46
814,30752,66.0,66
815,30770,18.0,18
816,30801,31.0,31
817,30840,39.0,39
818,30890,50.0,50
819,30932,42.0,42
820,31004,72.0,72
821,31044,40.0,40
822,31121,77.0,77
823,31158,37.0,37
824,31198,40.0,40
825,31237,39.0,39
826,31252,15.0,15
827,31309,57.0,57
828,31363,54.0,54
829,31376,13.0,13
830,31441,65.0,65
831,31455,14.0,14
832,31494,39.0,39
833,31539,45.0,45
834,31580,41.0,41
835,31635,55.0,55
836,31681,46.0,46
837,31722,41.0,41
838,31768,46.0,46
839,31815,47.0,47
840,31868,53.0,53
841,31903,35.0,35
842,31957,54.0,54
843,32017,60.0,60
844,32029,12.0,12
845,32069,40.0,40
846,32108,39.0,39
847,32158,50.0,50
848,32206,48.0,48
849,32247,41.0,41
850,32304,57.0,57
851,32354,50.0,50
852,32413,59.0,59
853,32462,49.0,49
854,32512,50.0,50
855,32561,49.0,49
856,32612,51.0,51
857,32668,56.0,56
858,32722,54.0,54
859,32763,41.0,41
860,32809,46.0,46
861,32853,44.0,44
862,32902,49.0,49
863,32964,62.0,62
864,33013,49.0,49
865,33072,59.0,59
866,33112,40.0,40
867,33161,49.0,49
868,33213,52.0,52
869,33253,40.0,40
870,33292,39.0,39
871,33339,47.0,47
872,33380,41.0,41
873,33415,35.0,35
874,33460,45.0,45
875,33519,59.0,59
876,33559,40.0,40
877,33601,42.0,42
878,33637,36.0,36
879,33693,56.0,56
880,33750,57.0,57
881,33794,44.0,44
882,33841,47.0,47
883,33881,40.0,40
884,33940,59.0,59
885,33994,54.0,54
886,34040,46.0,46
887,34080,40.0,40
888,34130,50.0,50
889,34173,43.0,43
890,34227,54.0,54
891,34256,29.0,29
892,34298,42.0,42
893,34346,48.0,48
894,34359,13.0,13
895,34402,43.0,43
896,34435,33.0,33
897,34477,42.0,42
898,34519,42.0,42
899,34531,12.0,12
900,34588,57.0,57
901,34619,31.0,31
902,34664,45.0,45
903,34710,46.0,46
904,34757,47.0,47
905,34833,76.0,76
906,34874,41.0,41
907,34914,40.0,40
908,34958,44.0,44
909,34997,39.0,39
910,35037,40.0,40
911,35049,12.0,12
912,35082,33.0,33
913,35131,49.0,49
914,35177,46.0,46
915,35223,46.0,46
916,35267,44.0,44
917,35305,38.0,38
918,35320,15.0,15
919,35336,16.0,16
920,35413,77.0,77
921,35427,14.0,14
922,35464,37.0,37
923,35479,15.0,15
924,35491,12.0,12
925,35509,18.0,18
926,35561,52.0,52
927,35609,48.0,48
928,35650,41.0,41
929,35688,38.0,38
930,35731,43.0,43
931,35812,81.0,81
932,35850,38.0,38
933,35870,20.0,20
934,35917,47.0,47
935,35926,9.0,9
936,35969,43.0,43
937,36047,78.0,78
938,36065,18.0,18
939,36111,46.0,46
940,36159,48.0,48
941,36202,43.0,43
942,36246,44.0,44
943,36300,54.0,54
944,36347,47.0,47
945,36384,37.0,37
946,36433,49.0,49
947,36523,90.0,90
948,36577,54.0,54
949,36670,93.0,93
950,36685,15.0,15
951,36697,12.0,12
952,36782,85.0,85
953,36797,15.0,15
954,36813,16.0,16
955,36825,12.0,12
956,36882,57.0,57
957,36899,17.0,17
958,36949,50.0,50
959,36995,46.0,46
960,37041,46.0,46
961,37089,48.0,48
962,37136,47.0,47
963,37172,36.0,36
964,37217,45.0,45
965,37244,27.0,27
966,37292,48.0,48
967,37326,34.0,34
968,37434,108.0,108
969,37469,35.0,35
970,37481,12.0,12
971,37540,59.0,59
972,37553,13.0,13
973,37564,11.0,11
974,37610,46.0,46
975,37658,48.0,48
976,37669,11.0,11
977,37716,47.0,47
978,37730,14.0,14
979,37743,13.0,13
980,37792,49.0,49
981,37804,12.0,12
982,37848,44.0,44
983,37861,13.0,13
984,37910,49.0,49
985,37926,16.0,16
986,37972,46.0,46
987,38012,40.0,40
988,38057,45.0,45
989,38104,47.0,47
990,38150,46.0,46
991,38164,14.0,14
992,38206,42.0,42
993,38295,89.0,89
994,38349,54.0,54
995,38398,49.0,49
996,38445,47.0,47
997,38494,49.0,49
998,38550,56.0,56
999,38607,57.0,57
1000,38657,50.0,50
1001,38692,35.0,35
1002,38743,51.0,51
1003,38796,53.0,53
1004,38841,45.0,45
1005,38853,12.0,12
1006,38896,43.0,43
1007,38909,13.0,13
1008,38968,59.0,59
1009,39016,48.0,48
1010,39061,45.0,45
1011,39120,59.0,59
1012,39156,36.0,36
1013,39210,54.0,54
1014,39248,38.0,38
1015,39293,45.0,45
1016,39328,35.0,35
1017,39369,41.0,41
1018,39412,43.0,43
1019,39445,33.0,33
1020,39485,40.0,40
1021,39527,42.0,42
1022,39571,44.0,44
1023,39600,29.0,29
1024,39648,48.0,48
1025,39690,42.0,42
1026,39734,44.0,44
1027,39776,42.0,42
1028,39820,44.0,44
1029,39868,48.0,48
1030,39914,46.0,46
1031,39956,42.0,42
1032,40004,48.0,48
1033,40049,45.0,45
1034,40089,40.0,40
1035,40148,59.0,59
1036,40204,56.0,56
1037,40240,36.0,36
1038,40289,49.0,49
1039,40340,51.0,51
1040,40397,57.0,57
1041,40452,55.0,55
1042,40546,94.0,94
1043,40597,51.0,51
1044,40690,93.0,93
1045,40734,44.0,44
1046,40784,50.0,50
1047,40838,54.0,54
1048,40881,43.0,43
1049,40932,51.0,51
1050,40979,47.0,47
1051,41041,62.0,62
1052,41081,40.0,40
1053,41141,60.0,60
1054,41183,42.0,42
1055,41215,32.0,32
1056,41232,17.0,17
1057,41276,44.0,44
1058,41334,58.0,58
1059,41371,37.0,37
1060,41421,50.0,50
1061,41471,50.0,50
1062,41530,59.0,59
1063,41572,42.0,42
1064,41616,44.0,44
1065,41672,56.0,56
1066,41717,45.0,45
1067,41762,45.0,45
1068,41815,53.0,53
1069,41878,63.0,63
1070,41923,45.0,45
1071,41963,40.0,40
1072,42029,66.0,66
1073,42072,43.0,43
1074,42133,61.0,61
1075,42185,52.0,52
1076,42243,58.0,58
1077,42301,58.0,58
1078,42357,56.0,56
1079,42415,58.0,58
1080,42473,58.0,58
1081,42515,42.0,42
1082,42572,57.0,57
1083,42622,50.0,50
1084,42664,42.0,42
1085,42712,48.0,48
1086,42754,42.0,42
1087,42799,45.0,45
1088,42851,52.0,52
1089,42891,40.0,40
1090,42941,50.0,50
1091,42987,46.0,46
1092,43032,45.0,45
1093,43086,54.0,54
1094,43138,52.0,52
1095,43174,36.0,36
1096,43219,45.0,45
1097,43270,51.0,51
1098,43327,57.0,57
1099,43370,43.0,43
1100,43422,52.0,52
1101,43467,45.0,45
1102,43477,10.0,10
1103,43493,16.0,16
1104,43533,40.0,40
1105,43577,44.0,44
1106,43615,38.0,38
1107,43668,53.0,53
1108,43712,44.0,44
1109,43754,42.0,42
1110,43803,49.0,49
1111,43847,44.0,44
1112,43886,39.0,39
1113,43932,46.0,46
1114,43976,44.0,44
1115,44018,42.0,42
1116,44052,34.0,34
1117,44105,53.0,53
1118,44152,47.0,47
1119,44166,14.0,14
1120,44216,50.0,50
1121,44255,39.0,39
1122,44309,54.0,54
1123,44354,45.0,45
1124,44392,38.0,38
1125,44431,39.0,39
1126,44481,50.0,50
1127,44538,57.0,57
1128,44576,38.0,38
1129,44629,53.0,53
1130,44684,55.0,55
1131,44741,57.0,57
1132,44808,67.0,67
1133,44854,46.0,46
1134,44901,47.0,47
1135,44960,59.0,59
1136,45002,42.0,42
1137,45056,54.0,54
1138,45107,51.0,51
1139,45123,16.0,16
1140,45139,16.0,16
1141,45192,53.0,53
1142,45239,47.0,47
1143,45297,58.0,58
1144,45343,46.0,46
1145,45384,41.0,41
1146,45430,46.0,46
1147,45467,37.0,37
1148,45516,49.0,49
1149,45560,44.0,44
1150,45610,50.0,50
1151,45647,37.0,37
1152,45693,46.0,46
1153,45732,39.0,39
1154,45779,47.0,47
1155,45791,12.0,12
1156,45803,12.0,12
1157,45854,51.0,51
1158,45904,50.0,50
1159,45942,38.0,38
1160,45994,52.0,52
1161,46038,44.0,44
1162,46122,84.0,84
1163,46170,48.0,48
1164,46217,47.0,47
1165,46262,45.0,45
1166,46303,41.0,41
1167,46347,44.0,44
1168,46385,38.0,38
1169,46425,40.0,40
1170,46469,44.0,44
1171,46515,46.0,46
1172,46567,52.0,52
1173,46607,40.0,40
1174,46656,49.0,49
1175,46670,14.0,14
1176,46716,46.0,46
1177,46762,46.0,46
1178,46776,14.0,14
1179,46822,46.0,46
1180,46838,16.0,16
1181,46880,42.0,42
1182,46927,47.0,47
1183,46966,39.0,39
1184,46981,15.0,15
1185,47022,41.0,41
1186,47069,47.0,47
1187,47082,13.0,13
1188,47096,14.0,14
1189,47137,41.0,41
1190,47149,12.0,12
1191,47197,48.0,48
1192,47212,15.0,15
1193,47248,36.0,36
1194,47295,47.0,47
1195,47342,47.0,47
1196,47383,41.0,41
1197,47431,48.0,48
1198,47446,15.0,15
1199,47491,45.0,45
1200,47532,41.0,41
1201,47546,14.0,14
1202,47583,37.0,37
1203,47627,44.0,44
1204,47673,46.0,46
1205,47684,11.0,11
1206,47699,15.0,15
1207,47734,35.0,35
1208,47773,39.0,39
1209,47788,15.0,15
1210,47801,13.0,13
1211,47842,41.0,41
1212,47855,13.0,13
1213,47897,42.0,42
1214,47934,37.0,37
1215,47947,13.0,13
1216,47993,46.0,46
1217,48040,47.0,47
1218,48088,48.0,48
1219,48103,15.0,15
1220,48144,41.0,41
1221,48157,13.0,13
1222,48170,13.0,13
1223,48183,13.0,13
1224,48198,15.0,15
1225,48211,13.0,13
1226,48226,15.0,15
1227,48241,15.0,15
1228,48290,49.0,49
1229,48303,13.0,13
1230,48316,13.0,13
1231,48362,46.0,46
1232,48415,53.0,53
1233,48433,18.0,18
1234,48447,14.0,14
1235,48460,13.0,13
1236,48475,15.0,15
1237,48490,15.0,15
1238,48527,37.0,37
1239,48544,17.0,17
1240,48556,12.0,12
1241,48600,44.0,44
1242,48612,12.0,12
1243,48625,13.0,13
1244,48639,14.0,14
1245,48651,12.0,12
1246,48669,18.0,18
1247,48682,13.0,13
1248,48695,13.0,13
1249,48710,15.0,15
1250,48725,15.0,15
1251,48746,21.0,21
