episode,timestep,return,length
294,5492,10.0,10
295,5504,12.0,12
296,5519,15.0,15
297,5529,10.0,10
298,5542,13.0,13
299,5552,10.0,10
300,5561,9.0,9
301,5570,9.0,9
302,5578,8.0,8
303,5590,12.0,12
304,5600,10.0,10
305,5614,14.0,14
306,5625,11.0,11
307,5635,10.0,10
308,5651,16.0,16
309,5675,24.0,24
310,5689,14.0,14
311,5700,11.0,11
312,5714,14.0,14
313,5727,13.0,13
314,5741,14.0,14
315,5754,13.0,13
316,5763,9.0,9
317,5775,12.0,12
318,5785,10.0,10
319,5797,12.0,12
320,5809,12.0,12
321,5822,13.0,13
322,5831,9.0,9
323,5840,9.0,9
324,5850,10.0,10
325,5858,8.0,8
326,5874,16.0,16
327,5884,10.0,10
328,5924,40.0,40
329,6054,130.0,130
330,6119,65.0,65
331,6149,30.0,30
332,6229,80.0,80
333,6339,110.0,110
334,6352,13.0,13
335,6486,134.0,134
336,6715,229.0,229
337,6843,128.0,128
338,6964,121.0,121
339,7197,233.0,233
340,7371,174.0,174
341,7591,220.0,220
342,7689,98.0,98
343,7705,16.0,16
344,7719,14.0,14
345,7735,16.0,16
346,7750,15.0,15
347,7766,16.0,16
348,7780,14.0,14
349,7794,14.0,14
350,7811,17.0,17
351,7828,17.0,17
352,7841,13.0,13
353,7853,12.0,12
354,7869,16.0,16
355,7889,20.0,20
356,7901,12.0,12
357,7915,14.0,14
358,7932,17.0,17
359,7944,12.0,12
360,7960,16.0,16
361,7976,16.0,16
362,7991,15.0,15
363,8010,19.0,19
364,8021,11.0,11
365,8036,15.0,15
366,8047,11.0,11
367,8062,15.0,15
368,8077,15.0,15
369,8093,16.0,16
370,8107,14.0,14
371,8121,14.0,14
372,8135,14.0,14
373,8148,13.0,13
374,8161,13.0,13
375,8175,14.0,14
376,8187,12.0,12
377,8204,17.0,17
378,8223,19.0,19
379,8236,13.0,13
380,8251,15.0,15
381,8269,18.0,18
382,8285,16.0,16
383,8302,17.0,17
384,8315,13.0,13
385,8328,13.0,13
386,8346,18.0,18
387,8360,14.0,14
388,8374,14.0,14
389,8388,14.0,14
390,8404,16.0,16
391,8419,15.0,15
392,8435,16.0,16
393,8451,16.0,16
394,8469,18.0,18
395,8576,107.0,107
396,8681,105.0,105
397,8866,185.0,185
398,9014,148.0,148
399,9227,213.0,213
400,9305,78.0,78
401,9386,81.0,81
402,9473,87.0,87
403,9489,16.0,16
404,9503,14.0,14
405,9517,14.0,14
406,9536,19.0,19
407,9549,13.0,13
408,9563,14.0,14
409,9575,12.0,12
410,9589,14.0,14
411,9606,17.0,17
412,9621,15.0,15
413,9637,16.0,16
414,9650,13.0,13
415,9667,17.0,17
416,9679,12.0,12
417,9692,13.0,13
418,9705,13.0,13
419,9724,19.0,19
420,9743,19.0,19
421,9752,9.0,9
422,9760,8.0,8
423,9770,10.0,10
424,9780,10.0,10
425,9788,8.0,8
426,9798,10.0,10
427,9808,10.0,10
428,9817,9.0,9
429,9826,9.0,9
430,9835,9.0,9
431,9845,10.0,10
432,9855,10.0,10
433,9863,8.0,8
434,9872,9.0,9
435,9882,10.0,10
436,9892,10.0,10
437,9901,9.0,9
438,9909,8.0,8
439,9917,8.0,8
440,9927,10.0,10
441,9937,10.0,10
442,9949,12.0,12
443,9957,8.0,8
444,9967,10.0,10
445,9977,10.0,10
446,9989,12.0,12
447,10099,110.0,110
448,10202,103.0,103
449,10401,199.0,199
450,10574,173.0,173
451,10733,159.0,159
452,10878,145.0,145
453,11018,140.0,140
454,11031,13.0,13
455,11044,13.0,13
456,11063,19.0,19
457,11076,13.0,13
458,11091,15.0,15
459,11111,20.0,20
460,11133,22.0,22
461,11148,15.0,15
462,11165,17.0,17
463,11181,16.0,16
464,11200,19.0,19
465,11214,14.0,14
466,11329,115.0,115
467,11408,79.0,79
468,11497,89.0,89
469,11600,103.0,103
470,11739,139.0,139
471,11944,205.0,205
472,12202,258.0,258
473,12382,180.0,180
474,12523,141.0,141
475,12714,191.0,191
476,12908,194.0,194
477,13119,211.0,211
478,13278,159.0,159
479,13447,169.0,169
