episode,timestep,return,length
136,2706,21.0,21
137,2723,17.0,17
138,2740,17.0,17
139,2764,24.0,24
140,2780,16.0,16
141,2794,14.0,14
142,2818,24.0,24
143,2828,10.0,10
144,2857,29.0,29
145,2873,16.0,16
146,2889,16.0,16
147,2907,18.0,18
148,2928,21.0,21
149,2948,20.0,20
150,2960,12.0,12
151,2975,15.0,15
152,2989,14.0,14
153,2998,9.0,9
154,3007,9.0,9
155,3020,13.0,13
156,3044,24.0,24
157,3058,14.0,14
158,3074,16.0,16
159,3086,12.0,12
160,3102,16.0,16
161,3116,14.0,14
162,3138,22.0,22
163,3150,12.0,12
164,3160,10.0,10
165,3174,14.0,14
166,3184,10.0,10
167,3200,16.0,16
168,3218,18.0,18
169,3243,25.0,25
170,3264,21.0,21
171,3275,11.0,11
172,3288,13.0,13
173,3300,12.0,12
174,3313,13.0,13
175,3337,24.0,24
176,3350,13.0,13
177,3362,12.0,12
178,3373,11.0,11
179,3384,11.0,11
180,3399,15.0,15
181,3415,16.0,16
182,3428,13.0,13
183,3456,28.0,28
184,3470,14.0,14
185,3491,21.0,21
186,3506,15.0,15
187,3516,10.0,10
188,3528,12.0,12
189,3538,10.0,10
190,3558,20.0,20
191,3569,11.0,11
192,3578,9.0,9
193,3589,11.0,11
194,3602,13.0,13
195,3615,13.0,13
196,3629,14.0,14
197,3639,10.0,10
198,3650,11.0,11
199,3661,11.0,11
200,3674,13.0,13
201,3694,20.0,20
202,3702,8.0,8
203,3721,19.0,19
204,3743,22.0,22
205,3762,19.0,19
206,3795,33.0,33
207,3804,9.0,9
208,3815,11.0,11
209,3825,10.0,10
210,3836,11.0,11
211,3851,15.0,15
212,3864,13.0,13
213,3886,22.0,22
214,3915,29.0,29
215,3933,18.0,18
216,3954,21.0,21
217,3971,17.0,17
218,3985,14.0,14
219,3999,14.0,14
220,4015,16.0,16
221,4037,22.0,22
222,4049,12.0,12
223,4069,20.0,20
224,4085,16.0,16
225,4115,30.0,30
226,4130,15.0,15
227,4142,12.0,12
228,4156,14.0,14
229,4172,16.0,16
230,4208,36.0,36
231,4238,30.0,30
232,4252,14.0,14
233,4263,11.0,11
234,4276,13.0,13
235,4300,24.0,24
236,4313,13.0,13
237,4333,20.0,20
238,4344,11.0,11
239,4358,14.0,14
240,4388,30.0,30
241,4399,11.0,11
242,4413,14.0,14
243,4424,11.0,11
244,4461,37.0,37
245,4476,15.0,15
246,4509,33.0,33
247,4522,13.0,13
248,4533,11.0,11
249,4548,15.0,15
250,4557,9.0,9
251,4567,10.0,10
252,4578,11.0,11
253,4595,17.0,17
254,4605,10.0,10
255,4615,10.0,10
256,4627,12.0,12
257,4662,35.0,35
258,4674,12.0,12
259,4685,11.0,11
260,4694,9.0,9
261,4704,10.0,10
262,4718,14.0,14
263,4729,11.0,11
264,4741,12.0,12
265,4753,12.0,12
266,4764,11.0,11
267,4777,13.0,13
268,4806,29.0,29
269,4823,17.0,17
270,4843,20.0,20
271,4856,13.0,13
272,4871,15.0,15
273,4890,19.0,19
274,4900,10.0,10
275,4917,17.0,17
276,4931,14.0,14
277,4941,10.0,10
278,4952,11.0,11
279,4965,13.0,13
280,4977,12.0,12
281,4990,13.0,13
282,5003,13.0,13
283,5015,12.0,12
284,5066,51.0,51
285,5097,31.0,31
286,5109,12.0,12
287,5123,14.0,14
288,5139,16.0,16
289,5174,35.0,35
290,5186,12.0,12
291,5211,25.0,25
292,5225,14.0,14
293,5237,12.0,12
294,5252,15.0,15
295,5264,12.0,12
296,5276,12.0,12
297,5307,31.0,31
298,5319,12.0,12
299,5347,28.0,28
300,5361,14.0,14
301,5373,12.0,12
302,5398,25.0,25
303,5416,18.0,18
304,5439,23.0,23
305,5463,24.0,24
306,5485,22.0,22
307,5495,10.0,10
308,5519,24.0,24
309,5554,35.0,35
310,5564,10.0,10
311,5610,46.0,46
312,5632,22.0,22
313,5644,12.0,12
314,5675,31.0,31
315,5687,12.0,12
316,5698,11.0,11
317,5729,31.0,31
318,5739,10.0,10
319,5761,22.0,22
320,5783,22.0,22
321,5798,15.0,15
322,5823,25.0,25
323,5864,41.0,41
324,5876,12.0,12
325,5888,12.0,12
326,5899,11.0,11
327,5908,9.0,9
328,5919,11.0,11
329,5933,14.0,14
330,5948,15.0,15
331,5957,9.0,9
332,5968,11.0,11
333,5977,9.0,9
334,5989,12.0,12
335,5999,10.0,10
336,6009,10.0,10
337,6020,11.0,11
338,6034,14.0,14
339,6045,11.0,11
340,6055,10.0,10
341,6064,9.0,9
342,6083,19.0,19
343,6097,14.0,14
344,6107,10.0,10
345,6119,12.0,12
346,6135,16.0,16
347,6143,8.0,8
348,6180,37.0,37
349,6193,13.0,13
350,6203,10.0,10
351,6215,12.0,12
352,6227,12.0,12
353,6244,17.0,17
354,6254,10.0,10
355,6265,11.0,11
356,6282,17.0,17
357,6329,47.0,47
358,6382,53.0,53
359,6400,18.0,18
360,6411,11.0,11
361,6420,9.0,9
362,6430,10.0,10
363,6442,12.0,12
364,6454,12.0,12
365,6465,11.0,11
366,6479,14.0,14
367,6489,10.0,10
368,6500,11.0,11
369,6511,11.0,11
370,6526,15.0,15
371,6537,11.0,11
372,6546,9.0,9
373,6557,11.0,11
374,6567,10.0,10
375,6578,11.0,11
376,6596,18.0,18
377,6606,10.0,10
378,6620,14.0,14
379,6684,64.0,64
380,6696,12.0,12
381,6709,13.0,13
382,6723,14.0,14
383,6732,9.0,9
384,6743,11.0,11
385,6757,14.0,14
386,6766,9.0,9
387,6776,10.0,10
388,6784,8.0,8
389,6793,9.0,9
390,6803,10.0,10
391,6817,14.0,14
392,6827,10.0,10
393,6836,9.0,9
394,6845,9.0,9
395,6863,18.0,18
396,6872,9.0,9
397,6884,12.0,12
398,6894,10.0,10
399,6906,12.0,12
400,6918,12.0,12
401,6928,10.0,10
402,6938,10.0,10
403,6949,11.0,11
404,6959,10.0,10
405,6968,9.0,9
406,6977,9.0,9
407,6988,11.0,11
408,7001,13.0,13
409,7012,11.0,11
410,7022,10.0,10
411,7035,13.0,13
412,7045,10.0,10
413,7059,14.0,14
414,7069,10.0,10
415,7078,9.0,9
416,7091,13.0,13
417,7115,24.0,24
418,7128,13.0,13
419,7179,51.0,51
420,7189,10.0,10
421,7199,10.0,10
422,7210,11.0,11
423,7220,10.0,10
424,7230,10.0,10
425,7238,8.0,8
426,7248,10.0,10
427,7259,11.0,11
428,7271,12.0,12
429,7280,9.0,9
430,7289,9.0,9
431,7299,10.0,10
432,7310,11.0,11
433,7319,9.0,9
434,7336,17.0,17
435,7347,11.0,11
436,7357,10.0,10
437,7366,9.0,9
438,7379,13.0,13
439,7388,9.0,9
440,7398,10.0,10
441,7407,9.0,9
442,7416,9.0,9
443,7427,11.0,11
444,7439,12.0,12
445,7449,10.0,10
446,7468,19.0,19
447,7480,12.0,12
448,7492,12.0,12
449,7504,12.0,12
450,7517,13.0,13
451,7540,23.0,23
452,7551,11.0,11
453,7570,19.0,19
454,7579,9.0,9
455,7602,23.0,23
456,7614,12.0,12
457,7625,11.0,11
458,7635,10.0,10
459,7645,10.0,10
460,7666,21.0,21
461,7675,9.0,9
462,7709,34.0,34
463,7738,29.0,29
464,7761,23.0,23
465,7791,30.0,30
466,7817,26.0,26
467,7843,26.0,26
468,7855,12.0,12
469,7867,12.0,12
470,7890,23.0,23
471,7920,30.0,30
472,8064,144.0,144
473,8234,170.0,170
474,8429,195.0,195
475,8601,172.0,172
476,8801,200.0,200
477,8971,170.0,170
478,9226,255.0,255
479,9236,10.0,10
480,9246,10.0,10
481,9255,9.0,9
482,9264,9.0,9
483,9273,9.0,9
484,9285,12.0,12
485,9295,10.0,10
486,9304,9.0,9
487,9314,10.0,10
488,9325,11.0,11
489,9334,9.0,9
490,9343,9.0,9
491,9355,12.0,12
492,9365,10.0,10
493,9374,9.0,9
494,9383,9.0,9
495,9391,8.0,8
496,9400,9.0,9
497,9410,10.0,10
498,9419,9.0,9
499,9428,9.0,9
500,9438,10.0,10
501,9446,8.0,8
502,9455,9.0,9
503,9465,10.0,10
504,9475,10.0,10
505,9565,90.0,90
506,9669,104.0,104
507,9826,157.0,157
508,10109,283.0,283
509,10506,397.0,397
510,10640,134.0,134
511,10786,146.0,146
512,10945,159.0,159
513,11015,70.0,70
514,11024,9.0,9
515,11033,9.0,9
516,11042,9.0,9
517,11051,9.0,9
518,11060,9.0,9
519,11070,10.0,10
520,11081,11.0,11
521,11089,8.0,8
522,11099,10.0,10
523,11110,11.0,11
524,11120,10.0,10
525,11128,8.0,8
526,11137,9.0,9
527,11145,8.0,8
528,11153,8.0,8
529,11162,9.0,9
530,11171,9.0,9
531,11181,10.0,10
532,11192,11.0,11
533,11201,9.0,9
534,11210,9.0,9
535,11219,9.0,9
536,11230,11.0,11
537,11239,9.0,9
538,11247,8.0,8
539,11255,8.0,8
540,11265,10.0,10
541,11447,182.0,182
542,11646,199.0,199
543,11847,201.0,201
544,12077,230.0,230
545,12358,281.0,281
546,12553,195.0,195
547,12569,16.0,16
548,12584,15.0,15
549,12593,9.0,9
550,12603,10.0,10
551,12612,9.0,9
552,12622,10.0,10
553,12639,17.0,17
554,12649,10.0,10
555,12659,10.0,10
556,12669,10.0,10
557,12679,10.0,10
558,12693,14.0,14
559,12729,36.0,36
560,12739,10.0,10
561,12750,11.0,11
562,12768,18.0,18
563,12777,9.0,9
564,12790,13.0,13
565,12799,9.0,9
566,12901,102.0,102
567,13015,114.0,114
568,13106,91.0,91
569,13201,95.0,95
570,13302,101.0,101
571,13545,243.0,243
572,13815,270.0,270
573,14040,225.0,225
574,14283,243.0,243
575,14597,314.0,314
576,14879,282.0,282
577,15008,129.0,129
578,15169,161.0,161
579,15280,111.0,111
580,15380,100.0,100
581,15624,244.0,244
582,15763,139.0,139
583,15884,121.0,121
584,16384,500.0,500
585,16433,49.0,49
586,16477,44.0,44
587,16504,27.0,27
588,16546,42.0,42
589,16582,36.0,36
590,16634,52.0,52
591,16661,27.0,27
592,16677,16.0,16
593,16697,20.0,20
594,16716,19.0,19
595,16728,12.0,12
596,16742,14.0,14
597,16762,20.0,20
598,16787,25.0,25
599,16805,18.0,18
600,16820,15.0,15
601,16837,17.0,17
602,16849,12.0,12
603,16871,22.0,22
604,16891,20.0,20
605,16902,11.0,11
606,16917,15.0,15
607,16931,14.0,14
608,16943,12.0,12
609,16955,12.0,12
610,16970,15.0,15
611,16983,13.0,13
612,16994,11.0,11
613,17005,11.0,11
614,17018,13.0,13
615,17032,14.0,14
616,17046,14.0,14
617,17060,14.0,14
618,17074,14.0,14
619,17085,11.0,11
620,17100,15.0,15
621,17114,14.0,14
622,17126,12.0,12
623,17140,14.0,14
624,17152,12.0,12
625,17194,42.0,42
626,17238,44.0,44
627,17263,25.0,25
628,17303,40.0,40
629,17339,36.0,36
630,17375,36.0,36
631,17407,32.0,32
632,17516,109.0,109
633,17612,96.0,96
634,17868,256.0,256
635,18368,500.0,500
636,18665,297.0,297
637,19059,394.0,394
638,19210,151.0,151
639,19602,392.0,392
640,19857,255.0,255
641,19980,123.0,123
642,19992,12.0,12
643,20004,12.0,12
644,20018,14.0,14
645,20033,15.0,15
646,20049,16.0,16
647,20063,14.0,14
648,20077,14.0,14
649,20092,15.0,15
650,20103,11.0,11
651,20117,14.0,14
652,20130,13.0,13
653,20147,17.0,17
654,20161,14.0,14
655,20172,11.0,11
656,20187,15.0,15
657,20198,11.0,11
658,20210,12.0,12
659,20224,14.0,14
660,20356,132.0,132
661,20496,140.0,140
662,20646,150.0,150
663,20745,99.0,99
664,20758,13.0,13
665,20771,13.0,13
666,20784,13.0,13
667,20800,16.0,16
668,20814,14.0,14
669,20828,14.0,14
670,20840,12.0,12
671,20854,14.0,14
672,20868,14.0,14
673,20881,13.0,13
674,20893,12.0,12
675,20908,15.0,15
676,20922,14.0,14
677,20934,12.0,12
678,20950,16.0,16
679,20965,15.0,15
680,20979,14.0,14
681,20993,14.0,14
682,21009,16.0,16
683,21025,16.0,16
684,21041,16.0,16
685,21054,13.0,13
686,21067,13.0,13
687,21083,16.0,16
688,21100,17.0,17
689,21113,13.0,13
690,21130,17.0,17
691,21146,16.0,16
692,21164,18.0,18
693,21181,17.0,17
694,21194,13.0,13
695,21209,15.0,15
696,21226,17.0,17
697,21240,14.0,14
698,21375,135.0,135
699,21506,131.0,131
700,21640,134.0,134
701,21787,147.0,147
702,21913,126.0,126
703,22035,122.0,122
704,22130,95.0,95
705,22233,103.0,103
706,22314,81.0,81
707,22406,92.0,92
708,22496,90.0,90
709,22555,59.0,59
710,22736,181.0,181
711,22905,169.0,169
712,23054,149.0,149
713,23294,240.0,240
714,23453,159.0,159
715,23618,165.0,165
716,23782,164.0,164
717,23922,140.0,140
718,24058,136.0,136
719,24073,15.0,15
720,24207,134.0,134
721,24347,140.0,140
722,24494,147.0,147
723,24994,500.0,500
724,25247,253.0,253
725,25570,323.0,323
726,25877,307.0,307
727,26112,235.0,235
728,26612,500.0,500
729,26933,321.0,321
730,27165,232.0,232
731,27380,215.0,215
732,27571,191.0,191
733,27781,210.0,210
734,27983,202.0,202
735,28202,219.0,219
736,28453,251.0,251
737,28838,385.0,385
738,29197,359.0,359
739,29434,237.0,237
740,29639,205.0,205
741,29915,276.0,276
742,30254,339.0,339
743,30367,113.0,113
744,30469,102.0,102
745,30492,23.0,23
746,30519,27.0,27
747,30543,24.0,24
748,30563,20.0,20
749,30592,29.0,29
750,30623,31.0,31
751,30655,32.0,32
752,30676,21.0,21
753,30697,21.0,21
754,30717,20.0,20
755,30738,21.0,21
756,30763,25.0,25
757,30790,27.0,27
758,30812,22.0,22
759,30834,22.0,22
760,30854,20.0,20
761,30876,22.0,22
762,30897,21.0,21
763,30917,20.0,20
764,30940,23.0,23
765,30966,26.0,26
766,31104,138.0,138
767,31419,315.0,315
768,31582,163.0,163
769,31777,195.0,195
770,31928,151.0,151
771,32076,148.0,148
772,32214,138.0,138
773,32344,130.0,130
774,32484,140.0,140
775,32605,121.0,121
776,32720,115.0,115
777,32837,117.0,117
778,32950,113.0,113
779,33061,111.0,111
780,33175,114.0,114
781,33289,114.0,114
782,33300,11.0,11
783,33411,111.0,111
784,33515,104.0,104
785,33652,137.0,137
786,33818,166.0,166
787,33938,120.0,120
788,34053,115.0,115
789,34165,112.0,112
790,34288,123.0,123
791,34439,151.0,151
792,34664,225.0,225
793,34888,224.0,224
794,34996,108.0,108
795,35116,120.0,120
796,35136,20.0,20
797,35153,17.0,17
798,35172,19.0,19
799,35189,17.0,17
800,35208,19.0,19
801,35230,22.0,22
802,35249,19.0,19
803,35268,19.0,19
804,35285,17.0,17
805,35307,22.0,22
806,35325,18.0,18
807,35344,19.0,19
808,35361,17.0,17
809,35379,18.0,18
810,35394,15.0,15
811,35411,17.0,17
812,35424,13.0,13
813,35440,16.0,16
814,35459,19.0,19
815,35476,17.0,17
816,35490,14.0,14
817,35504,14.0,14
818,35519,15.0,15
819,35533,14.0,14
820,35551,18.0,18
821,35569,18.0,18
822,35583,14.0,14
823,35726,143.0,143
824,35867,141.0,141
825,36023,156.0,156
826,36189,166.0,166
827,36360,171.0,171
828,36528,168.0,168
829,36713,185.0,185
830,36873,160.0,160
831,37065,192.0,192
832,37244,179.0,179
833,37400,156.0,156
834,37570,170.0,170
835,37738,168.0,168
836,38007,269.0,269
837,38296,289.0,289
838,38434,138.0,138
839,38565,131.0,131
840,38692,127.0,127
841,38824,132.0,132
842,38950,126.0,126
843,39069,119.0,119
844,39194,125.0,125
845,39327,133.0,133
846,39460,133.0,133
847,39582,122.0,122
848,39705,123.0,123
849,39827,122.0,122
850,39936,109.0,109
851,40046,110.0,110
852,40157,111.0,111
853,40295,138.0,138
854,40460,165.0,165
855,40632,172.0,172
856,40805,173.0,173
857,40973,168.0,168
858,41110,137.0,137
859,41253,143.0,143
860,41438,185.0,185
861,41597,159.0,159
862,41741,144.0,144
863,41846,105.0,105
864,41944,98.0,98
865,42063,119.0,119
866,42187,124.0,124
867,42354,167.0,167
868,42659,305.0,305
869,42804,145.0,145
870,42987,183.0,183
871,43116,129.0,129
872,43237,121.0,121
873,43363,126.0,126
874,43500,137.0,137
875,43606,106.0,106
876,43709,103.0,103
877,43809,100.0,100
878,43913,104.0,104
879,44012,99.0,99
880,44133,121.0,121
881,44267,134.0,134
882,44510,243.0,243
883,44853,343.0,343
884,44868,15.0,15
885,44957,89.0,89
886,45048,91.0,91
887,45141,93.0,93
888,45232,91.0,91
889,45258,26.0,26
890,45347,89.0,89
891,45445,98.0,98
892,45538,93.0,93
893,45703,165.0,165
894,45979,276.0,276
895,46092,113.0,113
896,46224,132.0,132
897,46348,124.0,124
898,46473,125.0,125
899,46593,120.0,120
900,46736,143.0,143
901,46895,159.0,159
902,47052,157.0,157
903,47279,227.0,227
904,47371,92.0,92
905,47389,18.0,18
906,47406,17.0,17
907,47421,15.0,15
908,47438,17.0,17
909,47455,17.0,17
910,47470,15.0,15
911,47483,13.0,13
912,47498,15.0,15
913,47514,16.0,16
914,47529,15.0,15
915,47543,14.0,14
916,47559,16.0,16
917,47574,15.0,15
918,47587,13.0,13
919,47606,19.0,19
920,47623,17.0,17
921,47635,12.0,12
922,47646,11.0,11
923,47661,15.0,15
924,47674,13.0,13
925,47688,14.0,14
926,47702,14.0,14
927,47717,15.0,15
928,47728,11.0,11
929,47740,12.0,12
930,47753,13.0,13
931,47768,15.0,15
932,47780,12.0,12
933,47795,15.0,15
934,47808,13.0,13
935,47823,15.0,15
936,47836,13.0,13
937,47849,13.0,13
938,47861,12.0,12
939,47874,13.0,13
940,47887,13.0,13
941,47899,12.0,12
942,47910,11.0,11
943,47925,15.0,15
944,47938,13.0,13
945,47950,12.0,12
946,47961,11.0,11
947,47972,11.0,11
948,47987,15.0,15
949,48003,16.0,16
950,48017,14.0,14
951,48030,13.0,13
952,48042,12.0,12
953,48055,13.0,13
954,48068,13.0,13
955,48079,11.0,11
956,48091,12.0,12
957,48106,15.0,15
958,48119,13.0,13
959,48131,12.0,12
960,48143,12.0,12
961,48156,13.0,13
962,48168,12.0,12
963,48179,11.0,11
964,48193,14.0,14
965,48206,13.0,13
966,48219,13.0,13
967,48232,13.0,13
968,48246,14.0,14
969,48257,11.0,11
970,48271,14.0,14
971,48286,15.0,15
972,48300,14.0,14
973,48314,14.0,14
974,48327,13.0,13
975,48342,15.0,15
976,48357,15.0,15
977,48368,11.0,11
978,48381,13.0,13
979,48392,11.0,11
980,48405,13.0,13
981,48417,12.0,12
982,48428,11.0,11
983,48443,15.0,15
984,48456,13.0,13
985,48473,17.0,17
986,48487,14.0,14
987,48500,13.0,13
988,48511,11.0,11
989,48523,12.0,12
990,48538,15.0,15
991,48552,14.0,14
992,48563,11.0,11
993,48580,17.0,17
994,48595,15.0,15
995,48609,14.0,14
996,48624,15.0,15
997,48637,13.0,13
998,48652,15.0,15
999,48667,15.0,15
1000,48680,13.0,13
1001,48692,12.0,12
1002,48705,13.0,13
1003,48720,15.0,15
1004,48732,12.0,12
1005,48747,15.0,15
1006,48760,13.0,13
1007,48775,15.0,15
1008,48788,13.0,13
1009,48799,11.0,11
1010,48810,11.0,11
1011,48825,15.0,15
1012,48836,11.0,11
1013,48849,13.0,13
1014,48861,12.0,12
1015,48874,13.0,13
1016,48885,11.0,11
1017,48897,12.0,12
1018,48910,13.0,13
1019,48921,11.0,11
1020,48934,13.0,13
1021,48946,12.0,12
1022,48958,12.0,12
1023,48969,11.0,11
1024,48982,13.0,13
1025,48995,13.0,13
1026,49006,11.0,11
1027,49017,11.0,11
1028,49032,15.0,15
1029,49045,13.0,13
1030,49058,13.0,13
1031,49071,13.0,13
1032,49086,15.0,15
1033,49097,11.0,11
1034,49108,11.0,11
1035,49122,14.0,14
1036,49137,15.0,15
1037,49148,11.0,11
1038,49161,13.0,13
1039,49174,13.0,13
1040,49187,13.0,13
1041,49202,15.0,15
1042,49217,15.0,15
1043,49228,11.0,11
1044,49242,14.0,14
1045,49255,13.0,13
1046,49269,14.0,14
1047,49282,13.0,13
1048,49296,14.0,14
1049,49309,13.0,13
1050,49320,11.0,11
1051,49335,15.0,15
1052,49346,11.0,11
1053,49360,14.0,14
1054,49373,13.0,13
1055,49387,14.0,14
1056,49402,15.0,15
1057,49413,11.0,11
1058,49428,15.0,15
1059,49439,11.0,11
1060,49453,14.0,14
1061,49466,13.0,13
1062,49480,14.0,14
1063,49491,11.0,11
1064,49504,13.0,13
1065,49518,14.0,14
1066,49530,12.0,12
1067,49544,14.0,14
1068,49556,12.0,12
1069,49571,15.0,15
1070,49583,12.0,12
1071,49594,11.0,11
1072,49608,14.0,14
1073,49619,11.0,11
1074,49634,15.0,15
1075,49649,15.0,15
1076,49664,15.0,15
1077,49678,14.0,14
1078,49691,13.0,13
1079,49706,15.0,15
1080,49721,15.0,15
1081,49733,12.0,12
1082,49747,14.0,14
1083,49762,15.0,15
1084,49774,12.0,12
1085,49788,14.0,14
1086,49803,15.0,15
1087,49815,12.0,12
1088,49828,13.0,13
1089,49841,13.0,13
1090,49856,15.0,15
1091,49867,11.0,11
1092,49881,14.0,14
1093,49897,16.0,16
1094,49910,13.0,13
1095,49923,13.0,13
1096,49936,13.0,13
1097,49951,15.0,15
1098,49966,15.0,15
1099,49979,13.0,13
1100,49994,15.0,15
1101,50009,15.0,15
1102,50025,16.0,16
1103,50040,15.0,15
1104,50052,12.0,12
1105,50066,14.0,14
1106,50077,11.0,11
1107,50090,13.0,13
1108,50102,12.0,12
1109,50114,12.0,12
1110,50128,14.0,14
1111,50141,13.0,13
1112,50152,11.0,11
1113,50163,11.0,11
1114,50176,13.0,13
