episode,timestep,return,length
177,3693,15.0,15
178,3707,14.0,14
179,3726,19.0,19
180,3753,27.0,27
181,3764,11.0,11
182,3795,31.0,31
183,3824,29.0,29
184,3992,168.0,168
185,4023,31.0,31
186,4044,21.0,21
187,4055,11.0,11
188,4066,11.0,11
189,4121,55.0,55
190,4155,34.0,34
191,4236,81.0,81
192,4252,16.0,16
193,4285,33.0,33
194,4314,29.0,29
195,4325,11.0,11
196,4419,94.0,94
197,4438,19.0,19
198,4451,13.0,13
199,4568,117.0,117
200,4652,84.0,84
201,4699,47.0,47
202,4748,49.0,49
203,4857,109.0,109
204,4870,13.0,13
205,4913,43.0,43
206,4995,82.0,82
207,5044,49.0,49
208,5071,27.0,27
209,5087,16.0,16
210,5122,35.0,35
211,5133,11.0,11
212,5143,10.0,10
213,5155,12.0,12
214,5166,11.0,11
215,5175,9.0,9
216,5184,9.0,9
217,5194,10.0,10
218,5208,14.0,14
219,5244,36.0,36
220,5260,16.0,16
221,5270,10.0,10
222,5280,10.0,10
223,5293,13.0,13
224,5307,14.0,14
225,5316,9.0,9
226,5327,11.0,11
227,5338,11.0,11
228,5349,11.0,11
229,5360,11.0,11
230,5368,8.0,8
231,5503,135.0,135
232,5738,235.0,235
233,5826,88.0,88
234,5917,91.0,91
235,5943,26.0,26
236,5959,16.0,16
237,6073,114.0,114
238,6117,44.0,44
239,6246,129.0,129
240,6335,89.0,89
241,6414,79.0,79
242,6426,12.0,12
243,6499,73.0,73
244,6520,21.0,21
245,6615,95.0,95
246,6692,77.0,77
247,6757,65.0,65
248,6829,72.0,72
249,6843,14.0,14
250,6929,86.0,86
251,7019,90.0,90
252,7125,106.0,106
253,7247,122.0,122
254,7341,94.0,94
255,7440,99.0,99
256,7528,88.0,88
257,7620,92.0,92
258,7696,76.0,76
259,7763,67.0,67
260,7828,65.0,65
261,7897,69.0,69
262,7995,98.0,98
263,8097,102.0,102
264,8181,84.0,84
265,8244,63.0,63
266,8312,68.0,68
267,8383,71.0,71
268,8456,73.0,73
269,8584,128.0,128
270,8659,75.0,75
271,8734,75.0,75
272,8801,67.0,67
273,8872,71.0,71
274,8950,78.0,78
275,9039,89.0,89
276,9111,72.0,72
277,9227,116.0,116
278,9324,97.0,97
279,9422,98.0,98
280,9514,92.0,92
281,9619,105.0,105
282,9725,106.0,106
283,9818,93.0,93
284,9907,89.0,89
285,10003,96.0,96
286,10179,176.0,176
287,10326,147.0,147
288,10423,97.0,97
289,10524,101.0,101
290,10660,136.0,136
291,10797,137.0,137
292,10815,18.0,18
293,10898,83.0,83
294,11001,103.0,103
295,11269,268.0,268
296,11609,340.0,340
297,11622,13.0,13
298,11636,14.0,14
299,11651,15.0,15
300,11667,16.0,16
301,11768,101.0,101
302,11959,191.0,191
303,12094,135.0,135
304,12191,97.0,97
305,12204,13.0,13
306,12305,101.0,101
307,12318,13.0,13
308,12408,90.0,90
309,12422,14.0,14
310,12436,14.0,14
311,12452,16.0,16
312,12553,101.0,101
313,12652,99.0,99
314,12666,14.0,14
315,12761,95.0,95
316,12868,107.0,107
317,12884,16.0,16
318,12900,16.0,16
319,12989,89.0,89
320,13089,100.0,100
321,13176,87.0,87
322,13189,13.0,13
323,13280,91.0,91
324,13296,16.0,16
325,13387,91.0,91
326,13404,17.0,17
327,13496,92.0,92
328,13594,98.0,98
329,13682,88.0,88
330,13774,92.0,92
331,13868,94.0,94
332,13967,99.0,99
333,14053,86.0,86
334,14140,87.0,87
335,14236,96.0,96
336,14329,93.0,93
337,14343,14.0,14
338,14435,92.0,92
339,14447,12.0,12
340,14535,88.0,88
341,14551,16.0,16
342,14564,13.0,13
343,14655,91.0,91
344,14760,105.0,105
345,14858,98.0,98
346,14883,25.0,25
347,14907,24.0,24
348,14941,34.0,34
349,14973,32.0,32
350,14999,26.0,26
351,15024,25.0,25
352,15043,19.0,19
353,15072,29.0,29
354,15097,25.0,25
355,15123,26.0,26
356,15134,11.0,11
357,15145,11.0,11
358,15159,14.0,14
359,15171,12.0,12
360,15187,16.0,16
361,15199,12.0,12
362,15212,13.0,13
363,15300,88.0,88
364,15312,12.0,12
365,15327,15.0,15
366,15339,12.0,12
367,15352,13.0,13
368,15368,16.0,16
369,15465,97.0,97
370,15549,84.0,84
371,15643,94.0,94
372,15732,89.0,89
373,15818,86.0,86
374,15832,14.0,14
375,15917,85.0,85
376,16007,90.0,90
377,16105,98.0,98
378,16209,104.0,104
379,16224,15.0,15
380,16240,16.0,16
381,16331,91.0,91
382,16347,16.0,16
383,16364,17.0,17
384,16379,15.0,15
385,16470,91.0,91
386,16574,104.0,104
387,16663,89.0,89
388,16767,104.0,104
389,16872,105.0,105
390,16971,99.0,99
391,17081,110.0,110
392,17197,116.0,116
393,17310,113.0,113
394,17396,86.0,86
395,17413,17.0,17
396,17431,18.0,18
397,17448,17.0,17
398,17470,22.0,22
399,17486,16.0,16
400,17502,16.0,16
401,17592,90.0,90
402,17690,98.0,98
403,17704,14.0,14
404,17797,93.0,93
405,17811,14.0,14
406,17910,99.0,99
407,17921,11.0,11
408,18046,125.0,125
409,18161,115.0,115
410,18290,129.0,129
411,18454,164.0,164
412,18558,104.0,104
413,18657,99.0,99
414,18766,109.0,109
415,19015,249.0,249
416,19121,106.0,106
417,19230,109.0,109
418,19376,146.0,146
419,19876,500.0,500
420,19993,117.0,117
421,20007,14.0,14
422,20022,15.0,15
423,20035,13.0,13
424,20048,13.0,13
425,20063,15.0,15
426,20077,14.0,14
427,20089,12.0,12
428,20105,16.0,16
429,20120,15.0,15
430,20135,15.0,15
431,20147,12.0,12
432,20160,13.0,13
433,20176,16.0,16
434,20191,15.0,15
435,20206,15.0,15
436,20218,12.0,12
437,20369,151.0,151
438,20543,174.0,174
439,20561,18.0,18
440,20580,19.0,19
441,20595,15.0,15
442,20610,15.0,15
443,20628,18.0,18
444,20643,15.0,15
445,20727,84.0,84
446,20743,16.0,16
447,20770,27.0,27
448,20855,85.0,85
449,20894,39.0,39
450,20918,24.0,24
451,20953,35.0,35
452,21013,60.0,60
453,21114,101.0,101
454,21198,84.0,84
455,21254,56.0,56
456,21287,33.0,33
457,21348,61.0,61
458,21414,66.0,66
459,21439,25.0,25
460,21466,27.0,27
461,21493,27.0,27
462,21575,82.0,82
463,21641,66.0,66
464,21704,63.0,63
465,21855,151.0,151
466,21902,47.0,47
467,21953,51.0,51
468,22010,57.0,57
469,22083,73.0,73
470,22478,395.0,395
471,22528,50.0,50
472,22576,48.0,48
473,22625,49.0,49
474,22675,50.0,50
475,22723,48.0,48
476,22767,44.0,44
477,22779,12.0,12
478,22848,69.0,69
479,22919,71.0,71
480,22980,61.0,61
481,23044,64.0,64
482,23101,57.0,57
483,23160,59.0,59
484,23221,61.0,61
485,23276,55.0,55
486,23339,63.0,63
487,23398,59.0,59
488,23460,62.0,62
489,23524,64.0,64
490,23573,49.0,49
491,23609,36.0,36
492,23651,42.0,42
493,23711,60.0,60
494,23759,48.0,48
495,23802,43.0,43
496,23859,57.0,57
497,23919,60.0,60
498,23978,59.0,59
499,24031,53.0,53
500,24086,55.0,55
501,24147,61.0,61
502,24196,49.0,49
503,24254,58.0,58
504,24312,58.0,58
505,24339,27.0,27
506,24360,21.0,21
507,24386,26.0,26
508,24417,31.0,31
509,24442,25.0,25
510,24466,24.0,24
511,24490,24.0,24
512,24514,24.0,24
513,24535,21.0,21
514,24560,25.0,25
515,24632,72.0,72
516,24649,17.0,17
517,24701,52.0,52
518,24764,63.0,63
519,24812,48.0,48
520,24824,12.0,12
521,24838,14.0,14
522,24886,48.0,48
523,24943,57.0,57
524,25000,57.0,57
525,25053,53.0,53
526,25138,85.0,85
527,25158,20.0,20
528,25236,78.0,78
529,25248,12.0,12
530,25267,19.0,19
531,25347,80.0,80
532,25362,15.0,15
533,25373,11.0,11
534,25387,14.0,14
535,25398,11.0,11
536,25413,15.0,15
537,25425,12.0,12
538,25437,12.0,12
539,25450,13.0,13
540,25470,20.0,20
541,25481,11.0,11
542,25498,17.0,17
543,25516,18.0,18
544,25527,11.0,11
545,25541,14.0,14
546,25555,14.0,14
547,25566,11.0,11
548,25577,11.0,11
549,25589,12.0,12
550,25600,11.0,11
551,25624,24.0,24
552,25693,69.0,69
553,25709,16.0,16
554,25774,65.0,65
555,25845,71.0,71
556,25906,61.0,61
557,25962,56.0,56
558,26025,63.0,63
559,26084,59.0,59
560,26257,173.0,173
561,26502,245.0,245
562,26584,82.0,82
563,26642,58.0,58
564,26703,61.0,61
565,26761,58.0,58
566,26814,53.0,53
567,26877,63.0,63
568,26929,52.0,52
569,26984,55.0,55
570,27040,56.0,56
571,27100,60.0,60
572,27170,70.0,70
573,27238,68.0,68
574,27304,66.0,66
575,27380,76.0,76
576,27441,61.0,61
577,27503,62.0,62
578,27558,55.0,55
579,27612,54.0,54
580,27662,50.0,50
581,27727,65.0,65
582,27798,71.0,71
583,27857,59.0,59
584,27949,92.0,92
585,28027,78.0,78
586,28103,76.0,76
587,28180,77.0,77
588,28637,457.0,457
589,29137,500.0,500
590,29289,152.0,152
591,29421,132.0,132
592,29540,119.0,119
593,29706,166.0,166
594,29763,57.0,57
595,29821,58.0,58
596,29877,56.0,56
597,29929,52.0,52
598,29973,44.0,44
599,30030,57.0,57
600,30099,69.0,69
601,30195,96.0,96
602,30333,138.0,138
603,30450,117.0,117
604,30606,156.0,156
605,30725,119.0,119
606,30792,67.0,67
607,30845,53.0,53
608,30877,32.0,32
609,30938,61.0,61
610,30992,54.0,54
611,31085,93.0,93
612,31105,20.0,20
613,31212,107.0,107
614,31314,102.0,102
615,31364,50.0,50
616,31418,54.0,54
617,31469,51.0,51
618,31506,37.0,37
619,31531,25.0,25
620,31566,35.0,35
621,31592,26.0,26
622,31620,28.0,28
623,31650,30.0,30
624,31682,32.0,32
625,31707,25.0,25
626,31809,102.0,102
627,31854,45.0,45
628,31892,38.0,38
629,31929,37.0,37
630,31969,40.0,40
631,32004,35.0,35
632,32016,12.0,12
633,32030,14.0,14
634,32041,11.0,11
635,32053,12.0,12
636,32066,13.0,13
637,32079,13.0,13
638,32091,12.0,12
639,32103,12.0,12
640,32115,12.0,12
641,32130,15.0,15
642,32143,13.0,13
643,32156,13.0,13
644,32171,15.0,15
645,32185,14.0,14
646,32197,12.0,12
647,32212,15.0,15
648,32226,14.0,14
649,32240,14.0,14
650,32252,12.0,12
651,32280,28.0,28
652,32296,16.0,16
653,32316,20.0,20
654,32342,26.0,26
655,32367,25.0,25
656,32390,23.0,23
657,32413,23.0,23
658,32438,25.0,25
659,32458,20.0,20
660,32480,22.0,22
661,32503,23.0,23
662,32518,15.0,15
663,32551,33.0,33
664,32643,92.0,92
665,32735,92.0,92
666,32765,30.0,30
667,32779,14.0,14
668,32793,14.0,14
669,32804,11.0,11
670,32818,14.0,14
671,32833,15.0,15
672,32846,13.0,13
673,32859,13.0,13
674,32872,13.0,13
675,32884,12.0,12
676,32898,14.0,14
677,32908,10.0,10
678,32922,14.0,14
679,32938,16.0,16
680,32949,11.0,11
681,32961,12.0,12
682,32971,10.0,10
683,32981,10.0,10
684,32992,11.0,11
685,33006,14.0,14
686,33022,16.0,16
687,33040,18.0,18
688,33102,62.0,62
689,33158,56.0,56
690,33217,59.0,59
691,33288,71.0,71
692,33322,34.0,34
693,33352,30.0,30
694,33380,28.0,28
695,33405,25.0,25
696,33424,19.0,19
697,33452,28.0,28
698,33487,35.0,35
699,33520,33.0,33
700,33555,35.0,35
701,33567,12.0,12
702,33581,14.0,14
703,33593,12.0,12
704,33607,14.0,14
705,33618,11.0,11
706,33630,12.0,12
707,33643,13.0,13
708,33657,14.0,14
709,33669,12.0,12
710,33684,15.0,15
711,33694,10.0,10
712,33708,14.0,14
713,33723,15.0,15
714,33736,13.0,13
715,33747,11.0,11
716,33758,11.0,11
717,33770,12.0,12
718,33784,14.0,14
719,33798,14.0,14
720,33812,14.0,14
721,33824,12.0,12
722,33836,12.0,12
723,33850,14.0,14
724,33862,12.0,12
725,33876,14.0,14
726,33889,13.0,13
727,33901,12.0,12
728,33916,15.0,15
729,33928,12.0,12
730,33940,12.0,12
731,33955,15.0,15
732,33968,13.0,13
733,33981,13.0,13
734,33995,14.0,14
735,34007,12.0,12
736,34021,14.0,14
737,34034,13.0,13
738,34051,17.0,17
739,34062,11.0,11
740,34073,11.0,11
741,34085,12.0,12
742,34099,14.0,14
743,34111,12.0,12
744,34122,11.0,11
745,34136,14.0,14
746,34149,13.0,13
747,34162,13.0,13
748,34176,14.0,14
749,34187,11.0,11
750,34200,13.0,13
751,34214,14.0,14
752,34226,12.0,12
753,34236,10.0,10
754,34250,14.0,14
755,34264,14.0,14
756,34274,10.0,10
757,34287,13.0,13
758,34298,11.0,11
759,34321,23.0,23
760,34353,32.0,32
761,34371,18.0,18
762,34398,27.0,27
763,34421,23.0,23
764,34450,29.0,29
765,34471,21.0,21
766,34492,21.0,21
767,34512,20.0,20
768,34530,18.0,18
769,34559,29.0,29
770,34591,32.0,32
771,34622,31.0,31
772,34654,32.0,32
773,34683,29.0,29
774,34713,30.0,30
775,34742,29.0,29
776,34775,33.0,33
777,34801,26.0,26
778,34832,31.0,31
779,34858,26.0,26
780,34886,28.0,28
781,34912,26.0,26
782,34940,28.0,28
783,34968,28.0,28
784,34994,26.0,26
785,35023,29.0,29
786,35054,31.0,31
787,35109,55.0,55
788,35159,50.0,50
789,35217,58.0,58
790,35273,56.0,56
791,35335,62.0,62
792,35393,58.0,58
793,35445,52.0,52
794,35501,56.0,56
795,35550,49.0,49
796,35603,53.0,53
797,35628,25.0,25
798,35660,32.0,32
799,35687,27.0,27
800,35700,13.0,13
801,35722,22.0,22
802,35734,12.0,12
803,35749,15.0,15
804,35762,13.0,13
805,35791,29.0,29
806,35832,41.0,41
807,35866,34.0,34
808,35877,11.0,11
809,35909,32.0,32
810,35929,20.0,20
811,35942,13.0,13
812,35954,12.0,12
813,35967,13.0,13
814,36001,34.0,34
815,36013,12.0,12
816,36026,13.0,13
817,36060,34.0,34
818,36073,13.0,13
819,36106,33.0,33
820,36168,62.0,62
821,36230,62.0,62
822,36288,58.0,58
823,36348,60.0,60
824,36375,27.0,27
825,36386,11.0,11
826,36397,11.0,11
827,36409,12.0,12
828,36421,12.0,12
829,36438,17.0,17
830,36453,15.0,15
831,36463,10.0,10
832,36474,11.0,11
833,36486,12.0,12
834,36499,13.0,13
835,36513,14.0,14
836,36525,12.0,12
837,36539,14.0,14
838,36550,11.0,11
839,36562,12.0,12
840,36572,10.0,10
841,36586,14.0,14
842,36600,14.0,14
843,36615,15.0,15
844,36674,59.0,59
845,36751,77.0,77
846,36826,75.0,75
847,36873,47.0,47
848,36883,10.0,10
849,36897,14.0,14
850,36908,11.0,11
851,36920,12.0,12
852,36933,13.0,13
853,36947,14.0,14
854,36958,11.0,11
855,36972,14.0,14
856,36984,12.0,12
857,36994,10.0,10
858,37008,14.0,14
859,37020,12.0,12
860,37034,14.0,14
861,37048,14.0,14
862,37057,9.0,9
863,37067,10.0,10
864,37079,12.0,12
865,37091,12.0,12
866,37105,14.0,14
867,37118,13.0,13
868,37130,12.0,12
869,37156,26.0,26
870,37181,25.0,25
871,37195,14.0,14
872,37207,12.0,12
873,37235,28.0,28
874,37251,16.0,16
875,37279,28.0,28
876,37312,33.0,33
877,37338,26.0,26
878,37351,13.0,13
879,37374,23.0,23
880,37386,12.0,12
881,37399,13.0,13
882,37414,15.0,15
883,37428,14.0,14
884,37441,13.0,13
885,37465,24.0,24
886,37479,14.0,14
887,37492,13.0,13
888,37507,15.0,15
889,37520,13.0,13
890,37540,20.0,20
891,37551,11.0,11
892,37564,13.0,13
893,37580,16.0,16
894,37592,12.0,12
895,37606,14.0,14
896,37620,14.0,14
897,37634,14.0,14
898,37662,28.0,28
899,37694,32.0,32
900,37729,35.0,35
901,37768,39.0,39
902,37800,32.0,32
903,37826,26.0,26
904,37854,28.0,28
905,37878,24.0,24
906,37894,16.0,16
907,37906,12.0,12
908,37920,14.0,14
909,37934,14.0,14
910,37948,14.0,14
911,37959,11.0,11
912,37974,15.0,15
913,37988,14.0,14
914,38001,13.0,13
915,38012,11.0,11
916,38024,12.0,12
917,38035,11.0,11
918,38048,13.0,13
919,38076,28.0,28
920,38089,13.0,13
921,38104,15.0,15
922,38119,15.0,15
923,38140,21.0,21
924,38233,93.0,93
925,38331,98.0,98
926,38420,89.0,89
927,38432,12.0,12
928,38448,16.0,16
929,38469,21.0,21
930,38499,30.0,30
931,38519,20.0,20
932,38539,20.0,20
933,38558,19.0,19
934,38576,18.0,18
935,38591,15.0,15
936,38619,28.0,28
937,38630,11.0,11
938,38656,26.0,26
939,38670,14.0,14
940,38687,17.0,17
941,38714,27.0,27
942,38789,75.0,75
943,38809,20.0,20
944,38883,74.0,74
945,38955,72.0,72
946,38969,14.0,14
947,39044,75.0,75
948,39117,73.0,73
949,39132,15.0,15
950,39147,15.0,15
951,39160,13.0,13
952,39178,18.0,18
953,39202,24.0,24
954,39221,19.0,19
955,39236,15.0,15
956,39252,16.0,16
957,39270,18.0,18
958,39289,19.0,19
959,39369,80.0,80
960,39399,30.0,30
961,39422,23.0,23
962,39440,18.0,18
963,39464,24.0,24
964,39539,75.0,75
965,39570,31.0,31
966,39600,30.0,30
967,39627,27.0,27
968,39701,74.0,74
969,39726,25.0,25
970,39769,43.0,43
971,39797,28.0,28
972,39827,30.0,30
973,39861,34.0,34
974,39904,43.0,43
975,39932,28.0,28
976,40013,81.0,81
977,40029,16.0,16
978,40054,25.0,25
979,40073,19.0,19
980,40099,26.0,26
981,40120,21.0,21
982,40138,18.0,18
983,40209,71.0,71
984,40241,32.0,32
985,40265,24.0,24
986,40304,39.0,39
987,40328,24.0,24
988,40356,28.0,28
989,40382,26.0,26
990,40409,27.0,27
991,40445,36.0,36
992,40478,33.0,33
993,40499,21.0,21
994,40569,70.0,70
995,40604,35.0,35
996,40671,67.0,67
997,40761,90.0,90
998,40784,23.0,23
999,40865,81.0,81
1000,40939,74.0,74
1001,40962,23.0,23
1002,41031,69.0,69
1003,41060,29.0,29
1004,41083,23.0,23
1005,41158,75.0,75
1006,41229,71.0,71
1007,41258,29.0,29
1008,41296,38.0,38
1009,41360,64.0,64
1010,41424,64.0,64
1011,41488,64.0,64
1012,41508,20.0,20
1013,41522,14.0,14
1014,41538,16.0,16
1015,41553,15.0,15
1016,41568,15.0,15
1017,41584,16.0,16
1018,41598,14.0,14
1019,41610,12.0,12
1020,41625,15.0,15
1021,41638,13.0,13
1022,41651,13.0,13
1023,41666,15.0,15
1024,41678,12.0,12
1025,41693,15.0,15
1026,41706,13.0,13
1027,41720,14.0,14
1028,41733,13.0,13
1029,41746,13.0,13
1030,41761,15.0,15
1031,41774,13.0,13
1032,41788,14.0,14
1033,41799,11.0,11
1034,41813,14.0,14
1035,41826,13.0,13
1036,41840,14.0,14
1037,41854,14.0,14
1038,41866,12.0,12
1039,41881,15.0,15
1040,41893,12.0,12
1041,41906,13.0,13
1042,41918,12.0,12
1043,41931,13.0,13
1044,41944,13.0,13
1045,41957,13.0,13
1046,41970,13.0,13
1047,41985,15.0,15
1048,42000,15.0,15
1049,42011,11.0,11
1050,42024,13.0,13
1051,42038,14.0,14
1052,42051,13.0,13
1053,42063,12.0,12
1054,42074,11.0,11
1055,42088,14.0,14
1056,42104,16.0,16
1057,42115,11.0,11
1058,42127,12.0,12
1059,42143,16.0,16
1060,42157,14.0,14
1061,42171,14.0,14
1062,42185,14.0,14
1063,42197,12.0,12
1064,42211,14.0,14
1065,42223,12.0,12
1066,42235,12.0,12
1067,42251,16.0,16
1068,42279,28.0,28
1069,42305,26.0,26
1070,42319,14.0,14
1071,42333,14.0,14
1072,42346,13.0,13
1073,42364,18.0,18
1074,42387,23.0,23
1075,42417,30.0,30
1076,42431,14.0,14
1077,42443,12.0,12
1078,42463,20.0,20
1079,42482,19.0,19
1080,42495,13.0,13
1081,42508,13.0,13
1082,42522,14.0,14
1083,42536,14.0,14
1084,42552,16.0,16
1085,42566,14.0,14
1086,42578,12.0,12
1087,42594,16.0,16
1088,42608,14.0,14
1089,42622,14.0,14
1090,42637,15.0,15
1091,42647,10.0,10
1092,42659,12.0,12
1093,42671,12.0,12
1094,42684,13.0,13
1095,42693,9.0,9
1096,42705,12.0,12
1097,42716,11.0,11
1098,42728,12.0,12
1099,42741,13.0,13
1100,42755,14.0,14
1101,42765,10.0,10
1102,42777,12.0,12
1103,42791,14.0,14
1104,42801,10.0,10
1105,42813,12.0,12
1106,42826,13.0,13
1107,42837,11.0,11
1108,42851,14.0,14
1109,42864,13.0,13
1110,42879,15.0,15
1111,42894,15.0,15
1112,42905,11.0,11
1113,42919,14.0,14
1114,42934,15.0,15
1115,42948,14.0,14
1116,42959,11.0,11
1117,42970,11.0,11
1118,42984,14.0,14
1119,42996,12.0,12
1120,43010,14.0,14
1121,43025,15.0,15
1122,43040,15.0,15
1123,43053,13.0,13
1124,43068,15.0,15
1125,43081,13.0,13
1126,43096,15.0,15
1127,43108,12.0,12
1128,43123,15.0,15
1129,43135,12.0,12
1130,43152,17.0,17
1131,43165,13.0,13
1132,43181,16.0,16
1133,43194,13.0,13
1134,43206,12.0,12
1135,43217,11.0,11
1136,43233,16.0,16
1137,43246,13.0,13
1138,43262,16.0,16
1139,43279,17.0,17
1140,43292,13.0,13
1141,43322,30.0,30
1142,43345,23.0,23
1143,43372,27.0,27
1144,43396,24.0,24
1145,43417,21.0,21
1146,43447,30.0,30
1147,43472,25.0,25
1148,43498,26.0,26
1149,43522,24.0,24
1150,43534,12.0,12
1151,43548,14.0,14
1152,43560,12.0,12
1153,43574,14.0,14
1154,43589,15.0,15
1155,43601,12.0,12
1156,43614,13.0,13
1157,43629,15.0,15
1158,43642,13.0,13
1159,43656,14.0,14
1160,43668,12.0,12
1161,43683,15.0,15
1162,43696,13.0,13
1163,43706,10.0,10
1164,43719,13.0,13
1165,43730,11.0,11
1166,43746,16.0,16
1167,43760,14.0,14
1168,43775,15.0,15
1169,43853,78.0,78
1170,43931,78.0,78
1171,44007,76.0,76
1172,44028,21.0,21
1173,44047,19.0,19
1174,44067,20.0,20
1175,44081,14.0,14
1176,44098,17.0,17
1177,44115,17.0,17
1178,44132,17.0,17
1179,44143,11.0,11
1180,44163,20.0,20
1181,44183,20.0,20
1182,44197,14.0,14
1183,44214,17.0,17
1184,44233,19.0,19
1185,44250,17.0,17
1186,44268,18.0,18
1187,44284,16.0,16
1188,44313,29.0,29
1189,44339,26.0,26
1190,44358,19.0,19
1191,44444,86.0,86
1192,44470,26.0,26
1193,44550,80.0,80
1194,44645,95.0,95
1195,44730,85.0,85
1196,44768,38.0,38
1197,44814,46.0,46
1198,44903,89.0,89
1199,44934,31.0,31
1200,45029,95.0,95
1201,45066,37.0,37
1202,45081,15.0,15
1203,45096,15.0,15
1204,45113,17.0,17
1205,45128,15.0,15
1206,45143,15.0,15
1207,45156,13.0,13
1208,45169,13.0,13
1209,45182,13.0,13
1210,45197,15.0,15
1211,45210,13.0,13
1212,45222,12.0,12
1213,45235,13.0,13
1214,45248,13.0,13
1215,45262,14.0,14
1216,45277,15.0,15
1217,45294,17.0,17
1218,45307,13.0,13
1219,45394,87.0,87
1220,45484,90.0,90
1221,45581,97.0,97
1222,45602,21.0,21
1223,45628,26.0,26
1224,45640,12.0,12
1225,45661,21.0,21
1226,45682,21.0,21
1227,45703,21.0,21
1228,45723,20.0,20
1229,45740,17.0,17
1230,45831,91.0,91
1231,45850,19.0,19
1232,45871,21.0,21
1233,45956,85.0,85
1234,45972,16.0,16
1235,45992,20.0,20
1236,46004,12.0,12
1237,46022,18.0,18
1238,46040,18.0,18
1239,46055,15.0,15
1240,46075,20.0,20
1241,46089,14.0,14
1242,46102,13.0,13
1243,46115,13.0,13
1244,46131,16.0,16
1245,46143,12.0,12
1246,46157,14.0,14
1247,46171,14.0,14
1248,46184,13.0,13
1249,46198,14.0,14
1250,46209,11.0,11
1251,46225,16.0,16
