episode,timestep,return,length
136,2787,16.0,16
137,2800,13.0,13
138,2810,10.0,10
139,2829,19.0,19
140,2846,17.0,17
141,2863,17.0,17
142,2873,10.0,10
143,2892,19.0,19
144,2909,17.0,17
145,2930,21.0,21
146,2969,39.0,39
147,2979,10.0,10
148,2993,14.0,14
149,3002,9.0,9
150,3014,12.0,12
151,3044,30.0,30
152,3061,17.0,17
153,3075,14.0,14
154,3087,12.0,12
155,3104,17.0,17
156,3117,13.0,13
157,3134,17.0,17
158,3148,14.0,14
159,3160,12.0,12
160,3176,16.0,16
161,3189,13.0,13
162,3200,11.0,11
163,3213,13.0,13
164,3225,12.0,12
165,3235,10.0,10
166,3253,18.0,18
167,3264,11.0,11
168,3276,12.0,12
169,3288,12.0,12
170,3299,11.0,11
171,3311,12.0,12
172,3326,15.0,15
173,3339,13.0,13
174,3353,14.0,14
175,3368,15.0,15
176,3378,10.0,10
177,3403,25.0,25
178,3413,10.0,10
179,3427,14.0,14
180,3451,24.0,24
181,3471,20.0,20
182,3496,25.0,25
183,3512,16.0,16
184,3523,11.0,11
185,3535,12.0,12
186,3548,13.0,13
187,3564,16.0,16
188,3573,9.0,9
189,3586,13.0,13
190,3595,9.0,9
191,3604,9.0,9
192,3618,14.0,14
193,3631,13.0,13
194,3642,11.0,11
195,3657,15.0,15
196,3672,15.0,15
197,3688,16.0,16
198,3700,12.0,12
199,3730,30.0,30
200,3745,15.0,15
201,3775,30.0,30
202,3797,22.0,22
203,3807,10.0,10
204,3817,10.0,10
205,3827,10.0,10
206,3839,12.0,12
207,3848,9.0,9
208,3859,11.0,11
209,3890,31.0,31
210,3902,12.0,12
211,3915,13.0,13
212,3925,10.0,10
213,3937,12.0,12
214,3948,11.0,11
215,3961,13.0,13
216,3977,16.0,16
217,3987,10.0,10
218,4000,13.0,13
219,4010,10.0,10
220,4026,16.0,16
221,4046,20.0,20
222,4056,10.0,10
223,4064,8.0,8
224,4078,14.0,14
225,4092,14.0,14
226,4137,45.0,45
227,4148,11.0,11
228,4166,18.0,18
229,4180,14.0,14
230,4189,9.0,9
231,4203,14.0,14
232,4216,13.0,13
233,4249,33.0,33
234,4258,9.0,9
235,4282,24.0,24
236,4301,19.0,19
237,4332,31.0,31
238,4363,31.0,31
239,4372,9.0,9
240,4382,10.0,10
241,4393,11.0,11
242,4407,14.0,14
243,4421,14.0,14
244,4434,13.0,13
245,4446,12.0,12
246,4459,13.0,13
247,4472,13.0,13
248,4484,12.0,12
249,4495,11.0,11
250,4506,11.0,11
251,4517,11.0,11
252,4552,35.0,35
253,4567,15.0,15
254,4578,11.0,11
255,4598,20.0,20
256,4608,10.0,10
257,4627,19.0,19
258,4640,13.0,13
259,4652,12.0,12
260,4666,14.0,14
261,4681,15.0,15
262,4697,16.0,16
263,4716,19.0,19
264,4732,16.0,16
265,4742,10.0,10
266,4757,15.0,15
267,4773,16.0,16
268,4787,14.0,14
269,4798,11.0,11
270,4811,13.0,13
271,4838,27.0,27
272,4849,11.0,11
273,4860,11.0,11
274,4875,15.0,15
275,4899,24.0,24
276,4910,11.0,11
277,4926,16.0,16
278,4948,22.0,22
279,4966,18.0,18
280,4986,20.0,20
281,4996,10.0,10
282,5015,19.0,19
283,5028,13.0,13
284,5052,24.0,24
285,5069,17.0,17
286,5087,18.0,18
287,5109,22.0,22
288,5122,13.0,13
289,5171,49.0,49
290,5206,35.0,35
291,5263,57.0,57
292,5298,35.0,35
293,5333,35.0,35
294,5369,36.0,36
295,5443,74.0,74
296,5534,91.0,91
297,5563,29.0,29
298,5603,40.0,40
299,5651,48.0,48
300,5688,37.0,37
301,5701,13.0,13
302,5712,11.0,11
303,5723,11.0,11
304,5736,13.0,13
305,5747,11.0,11
306,5760,13.0,13
307,5770,10.0,10
308,5781,11.0,11
309,5790,9.0,9
310,5842,52.0,52
311,5852,10.0,10
312,5863,11.0,11
313,5890,27.0,27
314,5923,33.0,33
315,5954,31.0,31
316,6080,126.0,126
317,6094,14.0,14
318,6143,49.0,49
319,6158,15.0,15
320,6183,25.0,25
321,6386,203.0,203
322,6530,144.0,144
323,6660,130.0,130
324,6671,11.0,11
325,6681,10.0,10
326,6703,22.0,22
327,6713,10.0,10
328,6726,13.0,13
329,6747,21.0,21
330,6756,9.0,9
331,6766,10.0,10
332,6779,13.0,13
333,6791,12.0,12
334,6811,20.0,20
335,6820,9.0,9
336,6830,10.0,10
337,6841,11.0,11
338,6850,9.0,9
339,6859,9.0,9
340,6871,12.0,12
341,6884,13.0,13
342,6894,10.0,10
343,6904,10.0,10
344,6935,31.0,31
345,6959,24.0,24
346,6984,25.0,25
347,7004,20.0,20
348,7036,32.0,32
349,7066,30.0,30
350,7097,31.0,31
351,7134,37.0,37
352,7153,19.0,19
353,7230,77.0,77
354,7345,115.0,115
355,7470,125.0,125
356,7678,208.0,208
357,7890,212.0,212
358,8045,155.0,155
359,8234,189.0,189
360,8412,178.0,178
361,8567,155.0,155
362,8706,139.0,139
363,8801,95.0,95
364,8930,129.0,129
365,9069,139.0,139
366,9331,262.0,262
367,9575,244.0,244
368,9792,217.0,217
369,9829,37.0,37
370,9843,14.0,14
371,9898,55.0,55
372,9917,19.0,19
373,9935,18.0,18
374,9953,18.0,18
375,9975,22.0,22
376,10047,72.0,72
377,10126,79.0,79
378,10208,82.0,82
379,10364,156.0,156
380,10412,48.0,48
381,10453,41.0,41
382,10530,77.0,77
383,10628,98.0,98
384,10726,98.0,98
385,10837,111.0,111
386,10938,101.0,101
387,11051,113.0,113
388,11193,142.0,142
389,11330,137.0,137
390,11463,133.0,133
391,11605,142.0,142
392,11761,156.0,156
393,11915,154.0,154
394,12101,186.0,186
395,12424,323.0,323
396,12624,200.0,200
397,12896,272.0,272
398,13115,219.0,219
399,13193,78.0,78
400,13293,100.0,100
401,13473,180.0,180
402,13730,257.0,257
403,13831,101.0,101
404,13988,157.0,157
405,14164,176.0,176
406,14178,14.0,14
407,14188,10.0,10
408,14199,11.0,11
409,14212,13.0,13
410,14224,12.0,12
411,14236,12.0,12
412,14250,14.0,14
413,14263,13.0,13
414,14276,13.0,13
415,14289,13.0,13
416,14301,12.0,12
417,14314,13.0,13
418,14328,14.0,14
419,14341,13.0,13
420,14356,15.0,15
421,14370,14.0,14
422,14384,14.0,14
423,14398,14.0,14
424,14410,12.0,12
425,14426,16.0,16
426,14441,15.0,15
427,14452,11.0,11
428,14464,12.0,12
429,14478,14.0,14
430,14494,16.0,16
431,14506,12.0,12
432,14520,14.0,14
433,14533,13.0,13
434,14546,13.0,13
435,14560,14.0,14
436,14574,14.0,14
437,14588,14.0,14
438,14605,17.0,17
439,14620,15.0,15
440,14632,12.0,12
441,14646,14.0,14
442,14662,16.0,16
443,14676,14.0,14
444,14690,14.0,14
445,14702,12.0,12
446,14714,12.0,12
447,14728,14.0,14
448,14746,18.0,18
449,14760,14.0,14
450,14771,11.0,11
451,14783,12.0,12
452,14798,15.0,15
453,14814,16.0,16
454,14830,16.0,16
455,14844,14.0,14
456,14861,17.0,17
457,14877,16.0,16
458,14891,14.0,14
459,14908,17.0,17
460,14922,14.0,14
461,14939,17.0,17
462,14952,13.0,13
463,14968,16.0,16
464,14985,17.0,17
465,14999,14.0,14
466,15011,12.0,12
467,15027,16.0,16
468,15046,19.0,19
469,15059,13.0,13
470,15072,13.0,13
471,15085,13.0,13
472,15462,377.0,377
473,15643,181.0,181
474,15796,153.0,153
475,15988,192.0,192
476,16187,199.0,199
477,16379,192.0,192
478,16709,330.0,330
479,16886,177.0,177
480,17069,183.0,183
481,17246,177.0,177
482,17420,174.0,174
483,17558,138.0,138
484,17722,164.0,164
485,17843,121.0,121
486,18038,195.0,195
487,18224,186.0,186
488,18525,301.0,301
489,18705,180.0,180
490,18979,274.0,274
491,19209,230.0,230
492,19392,183.0,183
493,19602,210.0,210
494,19800,198.0,198
495,19968,168.0,168
496,20144,176.0,176
497,20333,189.0,189
498,20512,179.0,179
499,20650,138.0,138
500,20785,135.0,135
501,20895,110.0,110
502,21011,116.0,116
503,21030,19.0,19
504,21050,20.0,20
505,21069,19.0,19
506,21175,106.0,106
507,21190,15.0,15
508,21203,13.0,13
509,21223,20.0,20
510,21376,153.0,153
511,21562,186.0,186
512,21701,139.0,139
513,21884,183.0,183
514,22093,209.0,209
515,22250,157.0,157
516,22452,202.0,202
517,22649,197.0,197
518,22836,187.0,187
519,23010,174.0,174
520,23246,236.0,236
521,23479,233.0,233
522,23701,222.0,222
523,23880,179.0,179
524,24070,190.0,190
525,24407,337.0,337
526,24553,146.0,146
527,24751,198.0,198
528,24939,188.0,188
529,25106,167.0,167
530,25270,164.0,164
531,25439,169.0,169
532,25641,202.0,202
533,25805,164.0,164
534,25991,186.0,186
535,26165,174.0,174
536,26367,202.0,202
537,26556,189.0,189
538,26736,180.0,180
539,26924,188.0,188
540,27110,186.0,186
541,27273,163.0,163
542,27449,176.0,176
543,27616,167.0,167
544,27783,167.0,167
545,27952,169.0,169
546,28124,172.0,172
547,28338,214.0,214
548,28615,277.0,277
549,28838,223.0,223
550,29018,180.0,180
551,29189,171.0,171
552,29328,139.0,139
553,29481,153.0,153
554,29641,160.0,160
555,29784,143.0,143
556,29918,134.0,134
557,30063,145.0,145
558,30216,153.0,153
559,30361,145.0,145
560,30502,141.0,141
561,30645,143.0,143
562,30825,180.0,180
563,30999,174.0,174
564,31145,146.0,146
565,31294,149.0,149
566,31449,155.0,155
567,31602,153.0,153
568,31750,148.0,148
569,31879,129.0,129
570,32007,128.0,128
571,32142,135.0,135
572,32272,130.0,130
573,32404,132.0,132
574,32536,132.0,132
575,32670,134.0,134
576,32823,153.0,153
577,32959,136.0,136
578,33085,126.0,126
579,33218,133.0,133
580,33352,134.0,134
581,33517,165.0,165
582,33687,170.0,170
583,33739,52.0,52
584,33875,136.0,136
585,34004,129.0,129
586,34163,159.0,159
587,34417,254.0,254
588,34575,158.0,158
589,34753,178.0,178
590,34909,156.0,156
591,35060,151.0,151
592,35247,187.0,187
593,35397,150.0,150
594,35556,159.0,159
595,35779,223.0,223
596,36029,250.0,250
597,36276,247.0,247
598,36776,500.0,500
599,36908,132.0,132
600,37023,115.0,115
601,37149,126.0,126
602,37267,118.0,118
603,37409,142.0,142
604,37532,123.0,123
605,37650,118.0,118
606,37774,124.0,124
607,37900,126.0,126
608,38009,109.0,109
609,38116,107.0,107
610,38256,140.0,140
611,38428,172.0,172
612,38557,129.0,129
613,38688,131.0,131
614,38827,139.0,139
615,38970,143.0,143
616,39095,125.0,125
617,39216,121.0,121
618,39330,114.0,114
619,39432,102.0,102
620,39552,120.0,120
621,39666,114.0,114
622,39833,167.0,167
623,40015,182.0,182
624,40192,177.0,177
625,40347,155.0,155
626,40506,159.0,159
627,40781,275.0,275
628,40969,188.0,188
629,41159,190.0,190
630,41351,192.0,192
631,41587,236.0,236
632,41775,188.0,188
633,41979,204.0,204
634,42188,209.0,209
635,42490,302.0,302
636,42677,187.0,187
637,43051,374.0,374
638,43187,136.0,136
639,43335,148.0,148
640,43500,165.0,165
641,43684,184.0,184
642,43828,144.0,144
643,43986,158.0,158
644,44332,346.0,346
645,44590,258.0,258
646,44753,163.0,163
647,44976,223.0,223
648,45179,203.0,203
649,45369,190.0,190
650,45539,170.0,170
651,45733,194.0,194
652,45888,155.0,155
653,46073,185.0,185
654,46219,146.0,146
655,46373,154.0,154
656,46541,168.0,168
657,46712,171.0,171
658,46856,144.0,144
659,47012,156.0,156
660,47151,139.0,139
661,47296,145.0,145
662,47447,151.0,151
663,47590,143.0,143
664,47730,140.0,140
665,47900,170.0,170
666,48156,256.0,256
667,48375,219.0,219
668,48545,170.0,170
669,48729,184.0,184
670,48892,163.0,163
671,49107,215.0,215
672,49274,167.0,167
673,49415,141.0,141
674,49607,192.0,192
675,49759,152.0,152
676,49877,118.0,118
677,50049,172.0,172
