episode,timestep,return,length
294,13414,48.0,48
295,13496,82.0,82
296,13573,77.0,77
297,13642,69.0,69
298,13710,68.0,68
299,13800,90.0,90
300,13887,87.0,87
301,13982,95.0,95
302,14079,97.0,97
303,14151,72.0,72
304,14247,96.0,96
305,14336,89.0,89
306,14421,85.0,85
307,14507,86.0,86
308,14588,81.0,81
309,14604,16.0,16
310,14621,17.0,17
311,14636,15.0,15
312,14666,30.0,30
313,14684,18.0,18
314,14699,15.0,15
315,14781,82.0,82
316,14793,12.0,12
317,14807,14.0,14
318,14823,16.0,16
319,14907,84.0,84
320,14923,16.0,16
321,14938,15.0,15
322,14953,15.0,15
323,14969,16.0,16
324,14981,12.0,12
325,14996,15.0,15
326,15008,12.0,12
327,15023,15.0,15
328,15109,86.0,86
329,15143,34.0,34
330,15170,27.0,27
331,15193,23.0,23
332,15219,26.0,26
333,15243,24.0,24
334,15282,39.0,39
335,15310,28.0,28
336,15334,24.0,24
337,15392,58.0,58
338,15484,92.0,92
339,15569,85.0,85
340,15655,86.0,86
341,15743,88.0,88
342,15782,39.0,39
343,15866,84.0,84
344,15894,28.0,28
345,15958,64.0,64
346,15970,12.0,12
347,16006,36.0,36
348,16070,64.0,64
349,16086,16.0,16
350,16169,83.0,83
351,16261,92.0,92
352,16351,90.0,90
353,16418,67.0,67
354,16487,69.0,69
355,16560,73.0,73
356,16574,14.0,14
357,16588,14.0,14
358,16672,84.0,84
359,16756,84.0,84
360,16846,90.0,90
361,16933,87.0,87
362,16974,41.0,41
363,17063,89.0,89
364,17080,17.0,17
365,17166,86.0,86
366,17242,76.0,76
367,17260,18.0,18
368,17347,87.0,87
369,17396,49.0,49
370,17471,75.0,75
371,17485,14.0,14
372,17563,78.0,78
373,17576,13.0,13
374,17651,75.0,75
375,17662,11.0,11
376,17676,14.0,14
377,17759,83.0,83
378,17774,15.0,15
379,17787,13.0,13
380,17868,81.0,81
381,17949,81.0,81
382,18026,77.0,77
383,18103,77.0,77
384,18178,75.0,75
385,18253,75.0,75
386,18336,83.0,83
387,18409,73.0,73
388,18489,80.0,80
389,18499,10.0,10
390,18583,84.0,84
391,18668,85.0,85
392,18721,53.0,53
393,18804,83.0,83
394,18884,80.0,80
395,18923,39.0,39
396,18984,61.0,61
397,18999,15.0,15
398,19062,63.0,63
399,19130,68.0,68
400,19184,54.0,54
401,19197,13.0,13
402,19288,91.0,91
403,19366,78.0,78
404,19440,74.0,74
405,19523,83.0,83
406,19612,89.0,89
407,19655,43.0,43
408,19711,56.0,56
409,19757,46.0,46
410,19801,44.0,44
411,19814,13.0,13
412,19859,45.0,45
413,19945,86.0,86
414,20021,76.0,76
415,20111,90.0,90
416,20191,80.0,80
417,20269,78.0,78
418,20376,107.0,107
419,20478,102.0,102
420,20559,81.0,81
421,20645,86.0,86
422,20734,89.0,89
423,20808,74.0,74
424,20881,73.0,73
425,20965,84.0,84
426,20998,33.0,33
427,21008,10.0,10
428,21052,44.0,44
429,21096,44.0,44
430,21107,11.0,11
431,21178,71.0,71
432,21245,67.0,67
433,21323,78.0,78
434,21394,71.0,71
435,21465,71.0,71
436,21477,12.0,12
437,21553,76.0,76
438,21845,292.0,292
439,21934,89.0,89
440,22013,79.0,79
441,22083,70.0,70
442,22154,71.0,71
443,22227,73.0,73
444,22292,65.0,65
445,22363,71.0,71
446,22427,64.0,64
447,22514,87.0,87
448,22595,81.0,81
449,22634,39.0,39
450,22707,73.0,73
451,22757,50.0,50
452,22831,74.0,74
453,22911,80.0,80
454,22988,77.0,77
455,23060,72.0,72
456,23144,84.0,84
457,23178,34.0,34
