episode,timestep,return,length
295,4944,10.0,10
296,4960,16.0,16
297,4978,18.0,18
298,4996,18.0,18
299,5008,12.0,12
300,5029,21.0,21
301,5051,22.0,22
302,5066,15.0,15
303,5102,36.0,36
304,5121,19.0,19
305,5136,15.0,15
306,5155,19.0,19
307,5173,18.0,18
308,5195,22.0,22
309,5217,22.0,22
310,5239,22.0,22
311,5278,39.0,39
312,5296,18.0,18
313,5322,26.0,26
314,5355,33.0,33
315,5377,22.0,22
316,5492,115.0,115
317,5653,161.0,161
318,5662,9.0,9
319,5675,13.0,13
320,5686,11.0,11
321,5699,13.0,13
322,5713,14.0,14
323,5723,10.0,10
324,5734,11.0,11
325,5745,11.0,11
326,5757,12.0,12
327,5769,12.0,12
328,5780,11.0,11
329,5792,12.0,12
330,5803,11.0,11
331,5814,11.0,11
332,5832,18.0,18
333,5841,9.0,9
334,5854,13.0,13
335,5868,14.0,14
336,5878,10.0,10
337,5886,8.0,8
338,5899,13.0,13
339,5911,12.0,12
340,5921,10.0,10
341,5932,11.0,11
342,5975,43.0,43
343,6029,54.0,54
344,6040,11.0,11
345,6051,11.0,11
346,6061,10.0,10
347,6111,50.0,50
348,6124,13.0,13
349,6138,14.0,14
350,6201,63.0,63
351,6300,99.0,99
352,6346,46.0,46
353,6389,43.0,43
354,6415,26.0,26
355,6429,14.0,14
356,6525,96.0,96
357,6624,99.0,99
358,6711,87.0,87
359,6725,14.0,14
360,6835,110.0,110
361,6933,98.0,98
362,6946,13.0,13
363,6958,12.0,12
364,7054,96.0,96
365,7149,95.0,95
366,7253,104.0,104
367,7348,95.0,95
368,7358,10.0,10
369,7368,10.0,10
370,7386,18.0,18
371,7399,13.0,13
372,7409,10.0,10
373,7420,11.0,11
374,7551,131.0,131
375,7667,116.0,116
376,7788,121.0,121
377,7900,112.0,112
378,8000,100.0,100
379,8110,110.0,110
380,8231,121.0,121
381,8385,154.0,154
382,8594,209.0,209
383,8697,103.0,103
384,8808,111.0,111
385,8928,120.0,120
386,9038,110.0,110
387,9151,113.0,113
388,9267,116.0,116
389,9380,113.0,113
390,9497,117.0,117
391,9510,13.0,13
392,9631,121.0,121
393,9643,12.0,12
394,9654,11.0,11
395,9666,12.0,12
396,9678,12.0,12
397,9720,42.0,42
398,9875,155.0,155
399,10008,133.0,133
400,10155,147.0,147
401,10295,140.0,140
402,10436,141.0,141
403,10569,133.0,133
404,10708,139.0,139
405,10835,127.0,127
406,10974,139.0,139
407,11143,169.0,169
408,11293,150.0,150
409,11505,212.0,212
410,11675,170.0,170
411,11811,136.0,136
412,11914,103.0,103
413,12013,99.0,99
414,12141,128.0,128
415,12256,115.0,115
416,12476,220.0,220
417,12640,164.0,164
418,12736,96.0,96
419,12837,101.0,101
420,12962,125.0,125
421,13083,121.0,121
422,13323,240.0,240
423,13414,91.0,91
424,13425,11.0,11
425,13514,89.0,89
426,13609,95.0,95
427,13701,92.0,92
428,13792,91.0,91
429,13884,92.0,92
430,13974,90.0,90
431,13990,16.0,16
