episode,timestep,return,length
262,15012,149.0,149
263,15161,149.0,149
264,15289,128.0,128
265,15420,131.0,131
266,15536,116.0,116
267,15651,115.0,115
268,15839,188.0,188
269,16126,287.0,287
270,16296,170.0,170
271,16470,174.0,174
272,16611,141.0,141
273,16749,138.0,138
274,16912,163.0,163
275,17205,293.0,293
276,17341,136.0,136
277,17480,139.0,139
278,17915,435.0,435
279,18127,212.0,212
280,18552,425.0,425
281,18676,124.0,124
282,18824,148.0,148
283,19017,193.0,193
284,19119,102.0,102
285,19218,99.0,99
286,19231,13.0,13
287,19334,103.0,103
288,19350,16.0,16
289,19449,99.0,99
290,19598,149.0,149
291,19806,208.0,208
292,19920,114.0,114
293,20034,114.0,114
294,20137,103.0,103
295,20233,96.0,96
296,20334,101.0,101
297,20425,91.0,91
298,20539,114.0,114
299,20664,125.0,125
300,20780,116.0,116
301,20918,138.0,138
302,21065,147.0,147
303,21081,16.0,16
304,21185,104.0,104
305,21297,112.0,112
306,21451,154.0,154
307,21615,164.0,164
308,21715,100.0,100
309,21740,25.0,25
310,21859,119.0,119
311,22005,146.0,146
312,22171,166.0,166
313,22183,12.0,12
314,22288,105.0,105
315,22387,99.0,99
316,22405,18.0,18
317,22508,103.0,103
318,22634,126.0,126
319,22650,16.0,16
320,22775,125.0,125
321,22983,208.0,208
322,23091,108.0,108
323,23245,154.0,154
324,23405,160.0,160
325,23543,138.0,138
326,23668,125.0,125
327,23795,127.0,127
328,23922,127.0,127
329,24046,124.0,124
330,24183,137.0,137
331,24338,155.0,155
332,24463,125.0,125
333,24583,120.0,120
334,24597,14.0,14
335,24697,100.0,100
336,24793,96.0,96
337,24916,123.0,123
338,25042,126.0,126
339,25186,144.0,144
340,25308,122.0,122
341,25426,118.0,118
342,25566,140.0,140
343,25711,145.0,145
344,25857,146.0,146
345,25869,12.0,12
346,25991,122.0,122
347,26109,118.0,118
348,26306,197.0,197
349,26478,172.0,172
350,26595,117.0,117
351,26726,131.0,131
352,26864,138.0,138
353,26981,117.0,117
354,27100,119.0,119
355,27228,128.0,128
356,27525,297.0,297
357,27647,122.0,122
358,27799,152.0,152
359,27944,145.0,145
360,28228,284.0,284
361,28330,102.0,102
362,28429,99.0,99
363,28447,18.0,18
364,28565,118.0,118
365,28685,120.0,120
366,28800,115.0,115
367,28926,126.0,126
368,28942,16.0,16
369,29054,112.0,112
370,29065,11.0,11
371,29081,16.0,16
372,29096,15.0,15
373,29205,109.0,109
374,29221,16.0,16
375,29259,38.0,38
376,29402,143.0,143
377,29531,129.0,129
378,29675,144.0,144
379,29814,139.0,139
380,29950,136.0,136
381,30084,134.0,134
382,30221,137.0,137
383,30366,145.0,145
384,30376,10.0,10
385,30389,13.0,13
386,30405,16.0,16
387,30552,147.0,147
388,30696,144.0,144
389,30833,137.0,137
390,30958,125.0,125
391,30971,13.0,13
392,31156,185.0,185
393,31330,174.0,174
394,31691,361.0,361
395,31875,184.0,184
396,32203,328.0,328
397,32396,193.0,193
398,32637,241.0,241
399,32883,246.0,246
400,33061,178.0,178
401,33404,343.0,343
402,33728,324.0,324
403,33949,221.0,221
404,34122,173.0,173
405,34261,139.0,139
406,34466,205.0,205
407,34616,150.0,150
408,34747,131.0,131
409,34894,147.0,147
410,35129,235.0,235
411,35629,500.0,500
412,36129,500.0,500
413,36515,386.0,386
414,36738,223.0,223
415,37238,500.0,500
416,37390,152.0,152
417,37773,383.0,383
418,37928,155.0,155
419,38428,500.0,500
420,38820,392.0,392
421,38991,171.0,171
422,39143,152.0,152
423,39298,155.0,155
424,39798,500.0,500
425,40298,500.0,500
426,40472,174.0,174
427,40793,321.0,321
428,41029,236.0,236
429,41344,315.0,315
430,41844,500.0,500
431,42344,500.0,500
432,42844,500.0,500
433,43344,500.0,500
434,43844,500.0,500
435,44344,500.0,500
436,44844,500.0,500
437,45344,500.0,500
438,45844,500.0,500
439,46344,500.0,500
440,46658,314.0,314
441,46977,319.0,319
442,47477,500.0,500
443,47977,500.0,500
444,48477,500.0,500
445,48977,500.0,500
446,49477,500.0,500
447,49977,500.0,500
