episode,timestep,return,length
262,13800,16.0,16
263,13818,18.0,18
264,13831,13.0,13
265,13849,18.0,18
266,13866,17.0,17
267,13917,51.0,51
268,13930,13.0,13
269,13948,18.0,18
270,13962,14.0,14
271,13976,14.0,14
272,13991,15.0,15
273,14005,14.0,14
274,14017,12.0,12
275,14035,18.0,18
276,14047,12.0,12
277,14060,13.0,13
278,14075,15.0,15
279,14249,174.0,174
280,14474,225.0,225
281,14572,98.0,98
282,14674,102.0,102
283,14775,101.0,101
284,14870,95.0,95
285,14963,93.0,93
286,15055,92.0,92
287,15148,93.0,93
288,15239,91.0,91
289,15264,25.0,25
290,15357,93.0,93
291,15464,107.0,107
292,15555,91.0,91
293,15569,14.0,14
294,15657,88.0,88
295,15752,95.0,95
296,15849,97.0,97
297,15942,93.0,93
298,16042,100.0,100
299,16137,95.0,95
300,16234,97.0,97
301,16328,94.0,94
302,16421,93.0,93
303,16514,93.0,93
304,16610,96.0,96
305,16622,12.0,12
306,16730,108.0,108
307,16767,37.0,37
308,16788,21.0,21
309,16835,47.0,47
310,16864,29.0,29
311,16952,88.0,88
312,17037,85.0,85
313,17098,61.0,61
314,17186,88.0,88
315,17274,88.0,88
316,17285,11.0,11
317,17370,85.0,85
318,17468,98.0,98
319,17482,14.0,14
320,17528,46.0,46
321,17549,21.0,21
322,17583,34.0,34
323,17606,23.0,23
324,17645,39.0,39
325,17664,19.0,19
326,17698,34.0,34
327,17790,92.0,92
328,17882,92.0,92
329,17973,91.0,91
330,18070,97.0,97
331,18170,100.0,100
332,18190,20.0,20
333,18282,92.0,92
334,18298,16.0,16
335,18386,88.0,88
336,18402,16.0,16
337,18418,16.0,16
338,18512,94.0,94
339,18605,93.0,93
340,18639,34.0,34
341,18734,95.0,95
342,18785,51.0,51
343,18800,15.0,15
344,18821,21.0,21
345,18852,31.0,31
346,18875,23.0,23
347,18894,19.0,19
348,18919,25.0,25
349,18990,71.0,71
350,19019,29.0,29
351,19080,61.0,61
352,19171,91.0,91
353,19272,101.0,101
354,19363,91.0,91
355,19453,90.0,90
356,19541,88.0,88
357,19631,90.0,90
358,19733,102.0,102
359,19833,100.0,100
360,19853,20.0,20
361,19951,98.0,98
362,19980,29.0,29
363,20001,21.0,21
364,20026,25.0,25
365,20046,20.0,20
366,20065,19.0,19
367,20079,14.0,14
368,20168,89.0,89
369,20256,88.0,88
370,20352,96.0,96
371,20452,100.0,100
372,20549,97.0,97
373,20639,90.0,90
374,20731,92.0,92
375,20829,98.0,98
376,20934,105.0,105
377,21032,98.0,98
378,21124,92.0,92
379,21216,92.0,92
380,21311,95.0,95
381,21415,104.0,104
382,21517,102.0,102
383,21551,34.0,34
384,21589,38.0,38
385,21622,33.0,33
386,21656,34.0,34
387,21694,38.0,38
388,21725,31.0,31
389,21754,29.0,29
390,21827,73.0,73
391,21852,25.0,25
392,21980,128.0,128
393,21997,17.0,17
394,22091,94.0,94
395,22193,102.0,102
396,22292,99.0,99
397,22385,93.0,93
398,22480,95.0,95
399,22572,92.0,92
400,22677,105.0,105
401,22785,108.0,108
402,22885,100.0,100
403,22979,94.0,94
404,23077,98.0,98
405,23118,41.0,41
406,23211,93.0,93
407,23230,19.0,19
408,23322,92.0,92
409,23419,97.0,97
410,23515,96.0,96
411,23616,101.0,101
412,23725,109.0,109
413,23839,114.0,114
414,23956,117.0,117
415,23966,10.0,10
416,24082,116.0,116
417,24128,46.0,46
418,24248,120.0,120
419,24365,117.0,117
420,24459,94.0,94
421,24471,12.0,12
422,24563,92.0,92
423,24676,113.0,113
424,24810,134.0,134
425,24822,12.0,12
426,24932,110.0,110
427,25041,109.0,109
428,25154,113.0,113
429,25177,23.0,23
430,25264,87.0,87
431,25293,29.0,29
432,25330,37.0,37
433,25437,107.0,107
434,25537,100.0,100
435,25646,109.0,109
436,25760,114.0,114
437,25868,108.0,108
438,25984,116.0,116
439,26102,118.0,118
440,26225,123.0,123
441,26347,122.0,122
442,26453,106.0,106
443,26562,109.0,109
444,26671,109.0,109
445,26768,97.0,97
446,26870,102.0,102
447,26998,128.0,128
448,27122,124.0,124
449,27261,139.0,139
450,27399,138.0,138
451,27534,135.0,135
452,27668,134.0,134
453,27903,235.0,235
454,28059,156.0,156
455,28214,155.0,155
456,28408,194.0,194
457,28590,182.0,182
458,28773,183.0,183
459,28977,204.0,204
460,29193,216.0,216
461,29402,209.0,209
462,29611,209.0,209
463,29797,186.0,186
464,29985,188.0,188
465,30342,357.0,357
466,30595,253.0,253
467,30855,260.0,260
468,31149,294.0,294
469,31591,442.0,442
470,31797,206.0,206
471,32297,500.0,500
472,32797,500.0,500
473,32997,200.0,200
474,33189,192.0,192
475,33374,185.0,185
476,33548,174.0,174
477,33686,138.0,138
478,33828,142.0,142
479,33978,150.0,150
480,34128,150.0,150
481,34302,174.0,174
482,34802,500.0,500
483,35130,328.0,328
484,35300,170.0,170
485,35461,161.0,161
486,35623,162.0,162
487,35827,204.0,204
488,36327,500.0,500
489,36618,291.0,291
490,36925,307.0,307
491,37100,175.0,175
492,37467,367.0,367
493,37647,180.0,180
494,37659,12.0,12
495,37862,203.0,203
496,38109,247.0,247
497,38167,58.0,58
498,38312,145.0,145
499,38434,122.0,122
500,38934,500.0,500
501,39434,500.0,500
502,39934,500.0,500
503,39945,11.0,11
504,40172,227.0,227
505,40516,344.0,344
506,41016,500.0,500
507,41516,500.0,500
508,42016,500.0,500
509,42299,283.0,283
510,42313,14.0,14
511,42329,16.0,16
512,42343,14.0,14
513,42359,16.0,16
514,42380,21.0,21
515,42398,18.0,18
516,42415,17.0,17
517,42432,17.0,17
518,42455,23.0,23
519,42484,29.0,29
520,42984,500.0,500
521,43003,19.0,19
522,43103,100.0,100
523,43210,107.0,107
524,43317,107.0,107
525,43817,500.0,500
526,43838,21.0,21
527,43857,19.0,19
528,43886,29.0,29
529,43903,17.0,17
530,43922,19.0,19
531,43950,28.0,28
532,43972,22.0,22
533,43996,24.0,24
534,44014,18.0,18
535,44121,107.0,107
536,44225,104.0,104
537,44725,500.0,500
538,44816,91.0,91
539,44832,16.0,16
540,44847,15.0,15
541,44862,15.0,15
542,44876,14.0,14
543,44891,15.0,15
544,44906,15.0,15
545,44919,13.0,13
546,44931,12.0,12
547,44943,12.0,12
548,44956,13.0,13
549,44968,12.0,12
550,44980,12.0,12
551,44993,13.0,13
552,45009,16.0,16
553,45021,12.0,12
554,45034,13.0,13
555,45045,11.0,11
556,45057,12.0,12
557,45067,10.0,10
558,45567,500.0,500
559,45958,391.0,391
560,45973,15.0,15
561,46005,32.0,32
562,46021,16.0,16
563,46033,12.0,12
564,46045,12.0,12
565,46378,333.0,333
566,46473,95.0,95
567,46566,93.0,93
568,46576,10.0,10
569,47076,500.0,500
570,47576,500.0,500
571,47600,24.0,24
572,48100,500.0,500
573,48131,31.0,31
574,48149,18.0,18
575,48166,17.0,17
576,48180,14.0,14
577,48202,22.0,22
578,48219,17.0,17
579,48234,15.0,15
580,48246,12.0,12
581,48264,18.0,18
582,48282,18.0,18
583,48296,14.0,14
584,48313,17.0,17
585,48330,17.0,17
586,48346,16.0,16
587,48368,22.0,22
588,48496,128.0,128
589,48627,131.0,131
590,48638,11.0,11
591,49138,500.0,500
592,49408,270.0,270
593,49418,10.0,10
594,49565,147.0,147
595,50065,500.0,500
