episode,timestep,return,length
136,3881,74.0,74
137,4028,147.0,147
138,4126,98.0,98
139,4272,146.0,146
140,4401,129.0,129
141,4426,25.0,25
142,4442,16.0,16
143,4602,160.0,160
144,4759,157.0,157
145,4829,70.0,70
146,4913,84.0,84
147,5031,118.0,118
148,5152,121.0,121
149,5280,128.0,128
150,5407,127.0,127
151,5594,187.0,187
152,5687,93.0,93
153,5870,183.0,183
154,6084,214.0,214
155,6125,41.0,41
156,6205,80.0,80
157,6328,123.0,123
158,6497,169.0,169
159,6509,12.0,12
160,6529,20.0,20
161,6540,11.0,11
162,6610,70.0,70
163,6625,15.0,15
164,6697,72.0,72
165,6711,14.0,14
166,6723,12.0,12
167,6737,14.0,14
168,6749,12.0,12
169,6818,69.0,69
170,6839,21.0,21
171,6852,13.0,13
172,6925,73.0,73
173,7100,175.0,175
174,7118,18.0,18
175,7134,16.0,16
176,7380,246.0,246
177,7465,85.0,85
178,7534,69.0,69
179,7619,85.0,85
180,7686,67.0,67
181,7705,19.0,19
182,7725,20.0,20
183,7753,28.0,28
184,7773,20.0,20
185,7800,27.0,27
186,7823,23.0,23
187,7877,54.0,54
188,7893,16.0,16
189,7914,21.0,21
190,7928,14.0,14
191,8005,77.0,77
192,8084,79.0,79
193,8145,61.0,61
194,8165,20.0,20
195,8215,50.0,50
196,8304,89.0,89
197,8326,22.0,22
198,8412,86.0,86
199,8429,17.0,17
200,8513,84.0,84
201,8576,63.0,63
202,8600,24.0,24
203,8614,14.0,14
204,8632,18.0,18
205,8724,92.0,92
206,8815,91.0,91
207,8907,92.0,92
208,8999,92.0,92
209,9092,93.0,93
210,9212,120.0,120
211,9310,98.0,98
212,9323,13.0,13
213,9413,90.0,90
214,9513,100.0,100
215,9611,98.0,98
216,9709,98.0,98
217,9801,92.0,92
218,9905,104.0,104
219,10001,96.0,96
220,10097,96.0,96
221,10194,97.0,97
222,10288,94.0,94
223,10397,109.0,109
224,10500,103.0,103
225,10596,96.0,96
226,10693,97.0,97
227,10794,101.0,101
228,10896,102.0,102
229,10999,103.0,103
230,11102,103.0,103
231,11206,104.0,104
232,11311,105.0,105
233,11448,137.0,137
234,11574,126.0,126
235,11727,153.0,153
236,11949,222.0,222
237,12053,104.0,104
238,12182,129.0,129
239,12297,115.0,115
240,12401,104.0,104
241,12498,97.0,97
242,12601,103.0,103
243,12698,97.0,97
244,12764,66.0,66
245,12863,99.0,99
246,12879,16.0,16
247,12983,104.0,104
248,13129,146.0,146
249,13235,106.0,106
250,13403,168.0,168
251,13496,93.0,93
252,13574,78.0,78
253,13590,16.0,16
254,13667,77.0,77
255,13682,15.0,15
256,13760,78.0,78
257,13772,12.0,12
258,13794,22.0,22
259,13812,18.0,18
260,13901,89.0,89
261,13913,12.0,12
262,13923,10.0,10
263,13934,11.0,11
264,13946,12.0,12
265,13961,15.0,15
266,13974,13.0,13
267,13992,18.0,18
268,14087,95.0,95
269,14105,18.0,18
270,14123,18.0,18
271,14146,23.0,23
272,14162,16.0,16
273,14180,18.0,18
274,14200,20.0,20
275,14220,20.0,20
276,14241,21.0,21
277,14257,16.0,16
278,14282,25.0,25
279,14303,21.0,21
280,14318,15.0,15
281,14336,18.0,18
282,14348,12.0,12
283,14362,14.0,14
284,14375,13.0,13
285,14391,16.0,16
286,14407,16.0,16
287,14419,12.0,12
288,14437,18.0,18
289,14452,15.0,15
290,14467,15.0,15
291,14477,10.0,10
292,14491,14.0,14
293,14504,13.0,13
294,14525,21.0,21
295,14535,10.0,10
296,14548,13.0,13
297,14565,17.0,17
298,14577,12.0,12
299,14591,14.0,14
300,14677,86.0,86
301,14696,19.0,19
302,14785,89.0,89
303,14806,21.0,21
304,14900,94.0,94
305,14996,96.0,96
306,15094,98.0,98
307,15187,93.0,93
308,15277,90.0,90
309,15368,91.0,91
310,15466,98.0,98
311,15564,98.0,98
312,15669,105.0,105
313,15765,96.0,96
314,15857,92.0,92
315,15950,93.0,93
316,16051,101.0,101
317,16151,100.0,100
318,16253,102.0,102
319,16354,101.0,101
320,16456,102.0,102
321,16469,13.0,13
322,16573,104.0,104
323,16667,94.0,94
324,16772,105.0,105
325,16876,104.0,104
326,16979,103.0,103
327,17087,108.0,108
328,17204,117.0,117
329,17302,98.0,98
330,17380,78.0,78
331,17514,134.0,134
332,17652,138.0,138
333,17797,145.0,145
334,17872,75.0,75
335,17972,100.0,100
336,18074,102.0,102
337,18182,108.0,108
338,18243,61.0,61
339,18347,104.0,104
340,18453,106.0,106
341,18475,22.0,22
342,18547,72.0,72
343,18607,60.0,60
344,18660,53.0,53
345,18717,57.0,57
346,18785,68.0,68
347,18846,61.0,61
348,18905,59.0,59
349,19002,97.0,97
350,19129,127.0,127
351,19239,110.0,110
352,19350,111.0,111
353,19452,102.0,102
354,19556,104.0,104
355,19661,105.0,105
356,19685,24.0,24
357,19825,140.0,140
358,19884,59.0,59
359,19941,57.0,57
360,20041,100.0,100
361,20143,102.0,102
362,20245,102.0,102
363,20342,97.0,97
364,20439,97.0,97
365,20453,14.0,14
366,20582,129.0,129
367,20732,150.0,150
368,20835,103.0,103
369,20938,103.0,103
370,21040,102.0,102
371,21134,94.0,94
372,21227,93.0,93
373,21333,106.0,106
374,21445,112.0,112
375,21554,109.0,109
376,21662,108.0,108
377,21763,101.0,101
378,21863,100.0,100
379,21963,100.0,100
380,22056,93.0,93
381,22075,19.0,19
382,22168,93.0,93
383,22178,10.0,10
384,22266,88.0,88
385,22398,132.0,132
386,22525,127.0,127
387,22668,143.0,143
388,22804,136.0,136
389,22928,124.0,124
390,23056,128.0,128
391,23188,132.0,132
392,23319,131.0,131
393,23413,94.0,94
394,23509,96.0,96
395,23624,115.0,115
396,23760,136.0,136
397,23889,129.0,129
398,23999,110.0,110
399,24124,125.0,125
400,24250,126.0,126
401,24384,134.0,134
402,24631,247.0,247
403,24848,217.0,217
404,25089,241.0,241
405,25398,309.0,309
406,25555,157.0,157
407,25912,357.0,357
408,26138,226.0,226
409,26516,378.0,378
410,26722,206.0,206
411,26978,256.0,256
412,27074,96.0,96
413,27173,99.0,99
414,27314,141.0,141
415,27459,145.0,145
416,27584,125.0,125
417,27706,122.0,122
418,27915,209.0,209
419,28415,500.0,500
420,28541,126.0,126
421,28666,125.0,125
422,28878,212.0,212
423,29059,181.0,181
424,29222,163.0,163
425,29408,186.0,186
426,29908,500.0,500
427,30408,500.0,500
428,30886,478.0,478
429,31106,220.0,220
430,31405,299.0,299
431,31618,213.0,213
432,31642,24.0,24
433,31666,24.0,24
434,31693,27.0,27
435,31720,27.0,27
436,31747,27.0,27
437,31757,10.0,10
438,31767,10.0,10
439,31777,10.0,10
440,31786,9.0,9
441,31796,10.0,10
442,31807,11.0,11
443,31816,9.0,9
444,31827,11.0,11
445,31836,9.0,9
446,31845,9.0,9
447,31854,9.0,9
448,31863,9.0,9
449,31872,9.0,9
450,31881,9.0,9
451,31890,9.0,9
452,31899,9.0,9
453,31909,10.0,10
454,31921,12.0,12
455,31929,8.0,8
456,31940,11.0,11
457,31950,10.0,10
458,31961,11.0,11
459,31971,10.0,10
460,31981,10.0,10
461,31991,10.0,10
462,32000,9.0,9
463,32011,11.0,11
464,32024,13.0,13
465,32033,9.0,9
466,32042,9.0,9
467,32053,11.0,11
468,32062,9.0,9
469,32071,9.0,9
470,32080,9.0,9
471,32089,9.0,9
472,32099,10.0,10
473,32109,10.0,10
474,32120,11.0,11
475,32129,9.0,9
476,32138,9.0,9
477,32147,9.0,9
478,32157,10.0,10
479,32166,9.0,9
480,32176,10.0,10
481,32186,10.0,10
482,32196,10.0,10
483,32206,10.0,10
484,32215,9.0,9
485,32224,9.0,9
486,32235,11.0,11
487,32244,9.0,9
488,32253,9.0,9
489,32263,10.0,10
490,32274,11.0,11
491,32313,39.0,39
492,32375,62.0,62
493,32385,10.0,10
494,32396,11.0,11
495,32408,12.0,12
496,32419,11.0,11
497,32429,10.0,10
498,32499,70.0,70
499,32510,11.0,11
500,32587,77.0,77
501,32672,85.0,85
502,32752,80.0,80
503,32831,79.0,79
504,32910,79.0,79
505,32987,77.0,77
506,33082,95.0,95
507,33174,92.0,92
508,33261,87.0,87
509,33367,106.0,106
510,33485,118.0,118
511,33600,115.0,115
512,33739,139.0,139
513,33869,130.0,130
514,34369,500.0,500
515,34549,180.0,180
516,34699,150.0,150
517,34846,147.0,147
518,34937,91.0,91
519,35027,90.0,90
520,35111,84.0,84
521,35192,81.0,81
522,35278,86.0,86
523,35365,87.0,87
524,35453,88.0,88
525,35534,81.0,81
526,35622,88.0,88
527,35713,91.0,91
528,35799,86.0,86
529,35882,83.0,83
530,35968,86.0,86
531,36053,85.0,85
532,36068,15.0,15
533,36167,99.0,99
534,36179,12.0,12
535,36272,93.0,93
536,36295,23.0,23
537,36390,95.0,95
538,36402,12.0,12
539,36495,93.0,93
540,36590,95.0,95
541,36710,120.0,120
542,36833,123.0,123
543,36940,107.0,107
544,37052,112.0,112
545,37173,121.0,121
546,37354,181.0,181
547,37493,139.0,139
548,37633,140.0,140
549,37745,112.0,112
550,37856,111.0,111
551,37974,118.0,118
552,38119,145.0,145
553,38234,115.0,115
554,38347,113.0,113
555,38463,116.0,116
556,38613,150.0,150
557,38810,197.0,197
558,38822,12.0,12
559,38834,12.0,12
560,38845,11.0,11
561,39022,177.0,177
562,39036,14.0,14
563,39176,140.0,140
564,39598,422.0,422
565,40098,500.0,500
566,40598,500.0,500
567,41098,500.0,500
568,41598,500.0,500
569,42098,500.0,500
570,42598,500.0,500
571,43098,500.0,500
572,43509,411.0,411
573,44009,500.0,500
574,44355,346.0,346
575,44544,189.0,189
576,45044,500.0,500
577,45369,325.0,325
578,45663,294.0,294
579,46163,500.0,500
580,46663,500.0,500
581,47062,399.0,399
582,47562,500.0,500
583,48062,500.0,500
584,48562,500.0,500
585,49062,500.0,500
586,49276,214.0,214
587,49774,498.0,498
588,50030,256.0,256
589,50057,27.0,27
590,50083,26.0,26
591,50118,35.0,35
592,50169,51.0,51
