episode,timestep,return,length
177,7455,27.0,27
178,7557,102.0,102
179,7665,108.0,108
180,7687,22.0,22
181,7703,16.0,16
182,7800,97.0,97
183,7891,91.0,91
184,7979,88.0,88
185,8070,91.0,91
186,8162,92.0,92
187,8271,109.0,109
188,8396,125.0,125
189,8518,122.0,122
190,8647,129.0,129
191,8794,147.0,147
192,8902,108.0,108
193,9005,103.0,103
194,9105,100.0,100
195,9226,121.0,121
196,9293,67.0,67
197,9316,23.0,23
198,9407,91.0,91
199,9495,88.0,88
200,9587,92.0,92
201,9677,90.0,90
202,9698,21.0,21
203,9798,100.0,100
204,9898,100.0,100
205,9996,98.0,98
206,10095,99.0,99
207,10190,95.0,95
208,10311,121.0,121
209,10546,235.0,235
210,10651,105.0,105
211,10756,105.0,105
212,10879,123.0,123
213,11015,136.0,136
214,11218,203.0,203
215,11430,212.0,212
216,11644,214.0,214
217,11743,99.0,99
218,11866,123.0,123
219,11974,108.0,108
220,12085,111.0,111
221,12176,91.0,91
222,12271,95.0,95
223,12371,100.0,100
224,12465,94.0,94
225,12616,151.0,151
226,12717,101.0,101
227,12819,102.0,102
228,12925,106.0,106
229,12952,27.0,27
230,13060,108.0,108
231,13156,96.0,96
232,13181,25.0,25
233,13198,17.0,17
234,13225,27.0,27
235,13249,24.0,24
236,13276,27.0,27
237,13373,97.0,97
238,13493,120.0,120
239,13612,119.0,119
240,13665,53.0,53
241,13675,10.0,10
242,13700,25.0,25
243,13734,34.0,34
244,13787,53.0,53
245,13880,93.0,93
246,13985,105.0,105
247,14086,101.0,101
248,14148,62.0,62
249,14245,97.0,97
250,14266,21.0,21
251,14359,93.0,93
252,14458,99.0,99
253,14555,97.0,97
254,14651,96.0,96
255,14744,93.0,93
256,14837,93.0,93
257,14943,106.0,106
258,14955,12.0,12
259,15051,96.0,96
260,15141,90.0,90
261,15225,84.0,84
262,15319,94.0,94
263,15416,97.0,97
264,15506,90.0,90
265,15528,22.0,22
266,15616,88.0,88
267,15632,16.0,16
268,15656,24.0,24
269,15757,101.0,101
270,15848,91.0,91
271,15862,14.0,14
272,15951,89.0,89
273,15965,14.0,14
274,16056,91.0,91
275,16146,90.0,90
276,16180,34.0,34
277,16267,87.0,87
278,16361,94.0,94
279,16461,100.0,100
280,16568,107.0,107
281,16671,103.0,103
282,16770,99.0,99
283,16871,101.0,101
284,16964,93.0,93
285,16985,21.0,21
286,17075,90.0,90
287,17089,14.0,14
288,17178,89.0,89
289,17275,97.0,97
290,17376,101.0,101
291,17413,37.0,37
292,17511,98.0,98
293,17617,106.0,106
294,17711,94.0,94
295,17819,108.0,108
296,17934,115.0,115
297,18058,124.0,124
298,18184,126.0,126
299,18196,12.0,12
300,18253,57.0,57
301,18341,88.0,88
302,18360,19.0,19
303,18453,93.0,93
304,18475,22.0,22
305,18499,24.0,24
306,18512,13.0,13
307,18605,93.0,93
308,18700,95.0,95
309,18795,95.0,95
310,18886,91.0,91
311,18978,92.0,92
312,19018,40.0,40
313,19107,89.0,89
314,19194,87.0,87
315,19328,134.0,134
316,19425,97.0,97
317,19531,106.0,106
318,19633,102.0,102
319,19651,18.0,18
320,19751,100.0,100
321,19846,95.0,95
322,19936,90.0,90
323,20025,89.0,89
324,20118,93.0,93
325,20137,19.0,19
326,20231,94.0,94
327,20243,12.0,12
328,20265,22.0,22
329,20294,29.0,29
330,20306,12.0,12
331,20396,90.0,90
332,20485,89.0,89
333,20572,87.0,87
334,20660,88.0,88
335,20748,88.0,88
336,20842,94.0,94
337,20941,99.0,99
338,21034,93.0,93
339,21135,101.0,101
340,21155,20.0,20
341,21254,99.0,99
342,21362,108.0,108
343,21474,112.0,112
344,21574,100.0,100
345,21669,95.0,95
346,21764,95.0,95
347,21854,90.0,90
348,21952,98.0,98
349,22046,94.0,94
350,22144,98.0,98
351,22241,97.0,97
352,22352,111.0,111
353,22490,138.0,138
354,22609,119.0,119
355,22712,103.0,103
356,22817,105.0,105
357,22838,21.0,21
358,22862,24.0,24
359,22882,20.0,20
360,22974,92.0,92
361,23069,95.0,95
362,23188,119.0,119
363,23303,115.0,115
364,23648,345.0,345
365,23757,109.0,109
366,23868,111.0,111
367,23966,98.0,98
368,24063,97.0,97
369,24251,188.0,188
370,24331,80.0,80
371,24437,106.0,106
372,24544,107.0,107
373,24637,93.0,93
374,24719,82.0,82
375,24801,82.0,82
376,24812,11.0,11
377,24916,104.0,104
378,25025,109.0,109
379,25142,117.0,117
380,25268,126.0,126
381,25386,118.0,118
382,25520,134.0,134
383,25649,129.0,129
384,25749,100.0,100
385,25849,100.0,100
386,25976,127.0,127
387,26110,134.0,134
388,26241,131.0,131
389,26373,132.0,132
390,26490,117.0,117
391,26610,120.0,120
392,26723,113.0,113
393,26836,113.0,113
394,26958,122.0,122
395,27144,186.0,186
396,27246,102.0,102
397,27341,95.0,95
398,27355,14.0,14
399,27471,116.0,116
400,27611,140.0,140
401,28111,500.0,500
402,28580,469.0,469
403,28756,176.0,176
404,29114,358.0,358
405,29304,190.0,190
406,29524,220.0,220
407,29678,154.0,154
408,29711,33.0,33
409,30211,500.0,500
410,30514,303.0,303
411,30650,136.0,136
412,30785,135.0,135
413,30903,118.0,118
414,31043,140.0,140
415,31367,324.0,324
416,31497,130.0,130
417,31659,162.0,162
418,31825,166.0,166
419,31983,158.0,158
420,32182,199.0,199
421,32362,180.0,180
422,32518,156.0,156
423,32676,158.0,158
424,32827,151.0,151
425,32978,151.0,151
426,33129,151.0,151
427,33270,141.0,141
428,33506,236.0,236
429,33889,383.0,383
430,34081,192.0,192
431,34272,191.0,191
432,34433,161.0,161
433,34581,148.0,148
434,34799,218.0,218
435,35299,500.0,500
436,35515,216.0,216
437,35716,201.0,201
438,36216,500.0,500
439,36716,500.0,500
440,37011,295.0,295
441,37147,136.0,136
442,37647,500.0,500
443,38147,500.0,500
444,38647,500.0,500
445,39147,500.0,500
446,39647,500.0,500
447,40098,451.0,451
448,40598,500.0,500
449,41098,500.0,500
450,41598,500.0,500
451,42098,500.0,500
452,42598,500.0,500
453,43098,500.0,500
454,43472,374.0,374
455,43736,264.0,264
456,43990,254.0,254
457,44490,500.0,500
458,44990,500.0,500
459,45245,255.0,255
460,45519,274.0,274
461,46019,500.0,500
462,46519,500.0,500
463,47019,500.0,500
464,47519,500.0,500
465,48019,500.0,500
466,48519,500.0,500
467,49019,500.0,500
468,49519,500.0,500
469,49810,291.0,291
