episode,timestep,return,length
295,21192,176.0,176
296,21391,199.0,199
297,21680,289.0,289
298,21885,205.0,205
299,22277,392.0,392
300,22399,122.0,122
301,22526,127.0,127
302,22668,142.0,142
303,22803,135.0,135
304,23148,345.0,345
305,23227,79.0,79
306,23316,89.0,89
307,23453,137.0,137
308,23615,162.0,162
309,23871,256.0,256
310,24011,140.0,140
311,24169,158.0,158
312,24342,173.0,173
313,24487,145.0,145
314,24688,201.0,201
315,24834,146.0,146
316,24970,136.0,136
317,25102,132.0,132
318,25440,338.0,338
319,25558,118.0,118
320,25776,218.0,218
321,25983,207.0,207
322,26130,147.0,147
323,26530,400.0,400
324,26737,207.0,207
325,26852,115.0,115
326,26972,120.0,120
327,27091,119.0,119
328,27102,11.0,11
329,27304,202.0,202
330,27536,232.0,232
331,27869,333.0,333
332,28086,217.0,217
333,28364,278.0,278
334,28626,262.0,262
335,29126,500.0,500
336,29481,355.0,355
337,29885,404.0,404
338,30072,187.0,187
339,30487,415.0,415
340,30911,424.0,424
341,30921,10.0,10
342,30935,14.0,14
343,31230,295.0,295
344,31530,300.0,300
345,31667,137.0,137
346,31763,96.0,96
347,32021,258.0,258
348,32260,239.0,239
349,32660,400.0,400
350,32817,157.0,157
351,32903,86.0,86
352,33403,500.0,500
353,33670,267.0,267
354,33822,152.0,152
355,34175,353.0,353
356,34289,114.0,114
357,34642,353.0,353
358,34757,115.0,115
359,34900,143.0,143
360,35301,401.0,401
361,35801,500.0,500
362,36301,500.0,500
363,36319,18.0,18
364,36689,370.0,370
365,36976,287.0,287
366,37106,130.0,130
367,37346,240.0,240
368,37555,209.0,209
369,38055,500.0,500
370,38342,287.0,287
371,38842,500.0,500
372,39342,500.0,500
373,39545,203.0,203
374,39677,132.0,132
375,40177,500.0,500
376,40677,500.0,500
377,40903,226.0,226
378,41403,500.0,500
379,41886,483.0,483
380,41899,13.0,13
381,42399,500.0,500
382,42899,500.0,500
383,43399,500.0,500
384,43899,500.0,500
385,44399,500.0,500
386,44899,500.0,500
387,45399,500.0,500
388,45566,167.0,167
389,45851,285.0,285
390,46299,448.0,448
391,46495,196.0,196
392,46512,17.0,17
393,46527,15.0,15
394,47016,489.0,489
395,47125,109.0,109
396,47521,396.0,396
397,48021,500.0,500
398,48521,500.0,500
399,49021,500.0,500
400,49521,500.0,500
401,49828,307.0,307
402,49846,18.0,18
403,49866,20.0,20
404,49880,14.0,14
405,49898,18.0,18
406,49914,16.0,16
407,50130,216.0,216
