episode,timestep,return,length
136,3361,32.0,32
137,3407,46.0,46
138,3457,50.0,50
139,3495,38.0,38
140,3517,22.0,22
141,3586,69.0,69
142,3620,34.0,34
143,3723,103.0,103
144,3803,80.0,80
145,3914,111.0,111
146,3939,25.0,25
147,3967,28.0,28
148,3982,15.0,15
149,4000,18.0,18
150,4118,118.0,118
151,4139,21.0,21
152,4235,96.0,96
153,4324,89.0,89
154,4418,94.0,94
155,4531,113.0,113
156,4664,133.0,133
157,4742,78.0,78
158,4872,130.0,130
159,4941,69.0,69
160,4951,10.0,10
161,5022,71.0,71
162,5088,66.0,66
163,5203,115.0,115
164,5220,17.0,17
165,5234,14.0,14
166,5366,132.0,132
167,5466,100.0,100
168,5567,101.0,101
169,5666,99.0,99
170,5678,12.0,12
171,5800,122.0,122
172,5813,13.0,13
173,5920,107.0,107
174,6085,165.0,165
175,6099,14.0,14
176,6115,16.0,16
177,6179,64.0,64
178,6323,144.0,144
179,6400,77.0,77
180,6495,95.0,95
181,6601,106.0,106
182,6695,94.0,94
183,6808,113.0,113
184,6935,127.0,127
185,7035,100.0,100
186,7137,102.0,102
187,7239,102.0,102
188,7262,23.0,23
189,7277,15.0,15
190,7384,107.0,107
191,7489,105.0,105
192,7586,97.0,97
193,7697,111.0,111
194,7714,17.0,17
195,7843,129.0,129
196,7978,135.0,135
197,8092,114.0,114
198,8215,123.0,123
199,8345,130.0,130
200,8479,134.0,134
201,8608,129.0,129
202,8730,122.0,122
203,8874,144.0,144
204,9027,153.0,153
205,9202,175.0,175
206,9349,147.0,147
207,9500,151.0,151
208,9674,174.0,174
209,9847,173.0,173
210,9954,107.0,107
211,10060,106.0,106
212,10160,100.0,100
213,10263,103.0,103
214,10361,98.0,98
215,10459,98.0,98
216,10560,101.0,101
217,10677,117.0,117
218,10778,101.0,101
219,10885,107.0,107
220,10979,94.0,94
221,10993,14.0,14
222,11091,98.0,98
223,11202,111.0,111
224,11322,120.0,120
225,11440,118.0,118
226,11548,108.0,108
227,11674,126.0,126
228,11796,122.0,122
229,11949,153.0,153
230,12095,146.0,146
231,12209,114.0,114
232,12323,114.0,114
233,12445,122.0,122
234,12563,118.0,118
235,12661,98.0,98
236,12762,101.0,101
237,12919,157.0,157
238,13034,115.0,115
239,13214,180.0,180
240,13339,125.0,125
241,13471,132.0,132
242,13602,131.0,131
243,13702,100.0,100
244,13797,95.0,95
245,13875,78.0,78
246,13890,15.0,15
247,13968,78.0,78
248,14046,78.0,78
249,14077,31.0,31
250,14200,123.0,123
251,14313,113.0,113
252,14454,141.0,141
253,14592,138.0,138
254,14710,118.0,118
255,14843,133.0,133
256,14867,24.0,24
257,14957,90.0,90
258,15048,91.0,91
259,15138,90.0,90
260,15441,303.0,303
261,15550,109.0,109
262,15662,112.0,112
263,15681,19.0,19
264,15816,135.0,135
265,15934,118.0,118
266,16081,147.0,147
267,16225,144.0,144
268,16338,113.0,113
269,16500,162.0,162
270,16611,111.0,111
271,16791,180.0,180
272,16970,179.0,179
273,17293,323.0,323
274,17437,144.0,144
275,17597,160.0,160
276,17757,160.0,160
277,17872,115.0,115
278,18034,162.0,162
279,18176,142.0,142
280,18320,144.0,144
281,18460,140.0,140
282,18572,112.0,112
283,18683,111.0,111
284,18806,123.0,123
285,18910,104.0,104
286,19020,110.0,110
287,19203,183.0,183
288,19308,105.0,105
289,19412,104.0,104
290,19812,400.0,400
291,19823,11.0,11
292,19942,119.0,119
293,20091,149.0,149
294,20229,138.0,138
295,20666,437.0,437
296,20980,314.0,314
297,21365,385.0,385
298,21684,319.0,319
299,21846,162.0,162
300,21859,13.0,13
301,21991,132.0,132
302,22145,154.0,154
303,22308,163.0,163
304,22808,500.0,500
305,23308,500.0,500
306,23536,228.0,228
307,23817,281.0,281
308,24034,217.0,217
309,24534,500.0,500
310,24705,171.0,171
311,24908,203.0,203
312,25124,216.0,216
313,25438,314.0,314
314,25557,119.0,119
315,25983,426.0,426
316,26373,390.0,390
317,26576,203.0,203
318,26751,175.0,175
319,26912,161.0,161
320,27231,319.0,319
321,27342,111.0,111
322,27708,366.0,366
323,28208,500.0,500
324,28421,213.0,213
325,28789,368.0,368
326,28919,130.0,130
327,29419,500.0,500
328,29919,500.0,500
329,30419,500.0,500
330,30919,500.0,500
331,31174,255.0,255
332,31407,233.0,233
333,31907,500.0,500
334,32407,500.0,500
335,32851,444.0,444
336,33351,500.0,500
337,33851,500.0,500
338,34351,500.0,500
339,34851,500.0,500
340,35351,500.0,500
341,35851,500.0,500
342,36351,500.0,500
343,36572,221.0,221
344,37067,495.0,495
345,37567,500.0,500
346,37970,403.0,403
347,38470,500.0,500
348,38970,500.0,500
349,39069,99.0,99
350,39166,97.0,97
351,39666,500.0,500
352,39861,195.0,195
353,40122,261.0,261
354,40138,16.0,16
355,40230,92.0,92
356,40266,36.0,36
357,40357,91.0,91
358,40450,93.0,93
359,40543,93.0,93
360,40634,91.0,91
361,40727,93.0,93
362,40824,97.0,97
363,40922,98.0,98
364,41015,93.0,93
365,41114,99.0,99
366,41204,90.0,90
367,41304,100.0,100
368,41410,106.0,106
369,41514,104.0,104
370,41611,97.0,97
371,41710,99.0,99
372,41805,95.0,95
373,41897,92.0,92
374,41986,89.0,89
375,42085,99.0,99
376,42180,95.0,95
377,42598,418.0,418
378,42877,279.0,279
379,42892,15.0,15
380,42904,12.0,12
381,42922,18.0,18
382,42934,12.0,12
383,42949,15.0,15
384,42966,17.0,17
385,42979,13.0,13
386,42994,15.0,15
387,43011,17.0,17
388,43408,397.0,397
389,43512,104.0,104
390,43610,98.0,98
391,43622,12.0,12
392,43717,95.0,95
393,43829,112.0,112
394,44185,356.0,356
395,44303,118.0,118
396,44539,236.0,236
397,45039,500.0,500
398,45186,147.0,147
399,45686,500.0,500
400,46186,500.0,500
401,46686,500.0,500
402,47090,404.0,404
403,47590,500.0,500
404,48090,500.0,500
405,48590,500.0,500
406,49090,500.0,500
407,49590,500.0,500
408,50090,500.0,500
