episode,timestep,return,length
295,9409,10.0,10
296,9419,10.0,10
297,9427,8.0,8
298,9436,9.0,9
299,9446,10.0,10
300,9456,10.0,10
301,9466,10.0,10
302,9475,9.0,9
303,9484,9.0,9
304,9494,10.0,10
305,9505,11.0,11
306,9515,10.0,10
307,9524,9.0,9
308,9534,10.0,10
309,9544,10.0,10
310,9553,9.0,9
311,9563,10.0,10
312,9574,11.0,11
313,9583,9.0,9
314,9592,9.0,9
315,9602,10.0,10
316,9610,8.0,8
317,9622,12.0,12
318,9632,10.0,10
319,9640,8.0,8
320,9649,9.0,9
321,9658,9.0,9
322,9668,10.0,10
323,9677,9.0,9
324,9686,9.0,9
325,9694,8.0,8
326,9703,9.0,9
327,9712,9.0,9
328,9720,8.0,8
329,9729,9.0,9
330,9738,9.0,9
331,9748,10.0,10
332,9756,8.0,8
333,9765,9.0,9
334,9773,8.0,8
335,9783,10.0,10
336,9791,8.0,8
337,9802,11.0,11
338,9812,10.0,10
339,9824,12.0,12
340,9833,9.0,9
341,9844,11.0,11
342,9853,9.0,9
343,9864,11.0,11
344,9874,10.0,10
345,9884,10.0,10
346,9894,10.0,10
347,9904,10.0,10
348,9912,8.0,8
349,9922,10.0,10
350,9931,9.0,9
351,9940,9.0,9
352,9950,10.0,10
353,9962,12.0,12
354,9972,10.0,10
355,9982,10.0,10
356,10066,84.0,84
357,10159,93.0,93
358,10238,79.0,79
359,10391,153.0,153
360,10544,153.0,153
361,10570,26.0,26
362,10587,17.0,17
363,10647,60.0,60
364,10675,28.0,28
365,10734,59.0,59
366,10910,176.0,176
367,11022,112.0,112
368,11113,91.0,91
369,11203,90.0,90
370,11269,66.0,66
371,11289,20.0,20
372,11305,16.0,16
373,11318,13.0,13
374,11335,17.0,17
375,11352,17.0,17
376,11366,14.0,14
377,11386,20.0,20
378,11401,15.0,15
379,11413,12.0,12
380,11433,20.0,20
381,11448,15.0,15
382,11469,21.0,21
383,11481,12.0,12
384,11496,15.0,15
385,11514,18.0,18
386,11531,17.0,17
387,11549,18.0,18
388,11566,17.0,17
389,11584,18.0,18
390,11604,20.0,20
391,11620,16.0,16
392,11640,20.0,20
393,11656,16.0,16
394,11671,15.0,15
395,11691,20.0,20
396,11708,17.0,17
397,11723,15.0,15
398,11741,18.0,18
399,11764,23.0,23
400,11809,45.0,45
401,11853,44.0,44
402,11902,49.0,49
403,11950,48.0,48
404,12000,50.0,50
405,12138,138.0,138
406,12153,15.0,15
407,12168,15.0,15
408,12180,12.0,12
409,12197,17.0,17
410,12210,13.0,13
411,12222,12.0,12
412,12232,10.0,10
413,12244,12.0,12
414,12256,12.0,12
415,12268,12.0,12
416,12281,13.0,13
417,12295,14.0,14
418,12312,17.0,17
419,12326,14.0,14
420,12340,14.0,14
421,12353,13.0,13
422,12366,13.0,13
423,12376,10.0,10
424,12388,12.0,12
425,12403,15.0,15
426,12414,11.0,11
427,12426,12.0,12
428,12441,15.0,15
429,12454,13.0,13
430,12468,14.0,14
431,12483,15.0,15
432,12495,12.0,12
433,12510,15.0,15
434,12523,13.0,13
435,12539,16.0,16
436,12552,13.0,13
437,12568,16.0,16
438,12581,13.0,13
439,12594,13.0,13
440,12611,17.0,17
441,12626,15.0,15
442,12646,20.0,20
443,12662,16.0,16
444,12675,13.0,13
445,12692,17.0,17
446,12709,17.0,17
447,12724,15.0,15
448,12737,13.0,13
449,12756,19.0,19
450,12772,16.0,16
451,12785,13.0,13
452,12951,166.0,166
453,13051,100.0,100
454,13139,88.0,88
455,13230,91.0,91
456,13313,83.0,83
457,13329,16.0,16
458,13341,12.0,12
459,13358,17.0,17
460,13372,14.0,14
461,13388,16.0,16
462,13405,17.0,17
463,13425,20.0,20
464,13445,20.0,20
465,13460,15.0,15
466,13474,14.0,14
467,13487,13.0,13
468,13502,15.0,15
469,13518,16.0,16
470,13528,10.0,10
471,13542,14.0,14
472,13560,18.0,18
473,13584,24.0,24
474,13647,63.0,63
475,13715,68.0,68
476,13736,21.0,21
477,13757,21.0,21
478,13852,95.0,95
479,13956,104.0,104
480,14057,101.0,101
481,14169,112.0,112
482,14364,195.0,195
483,14516,152.0,152
484,14684,168.0,168
485,14947,263.0,263
486,15052,105.0,105
487,15183,131.0,131
488,15346,163.0,163
489,15472,126.0,126
490,15585,113.0,113
491,15719,134.0,134
492,15868,149.0,149
493,16007,139.0,139
494,16133,126.0,126
495,16236,103.0,103
496,16342,106.0,106
497,16446,104.0,104
498,16550,104.0,104
499,16654,104.0,104
500,16775,121.0,121
501,16898,123.0,123
502,17053,155.0,155
503,17162,109.0,109
504,17177,15.0,15
505,17196,19.0,19
506,17216,20.0,20
